measure,channel,outcome,family,battery,tau,horizon,beta,se,pvalue,ci_low,ci_high,nobs,converged
LEVEL,pooled,ip,real_macro,a,0.1,13,0.752372938939601,0.4677732021228498,0.1093378763401071,-0.017045509162872508,1.5217913870420745,212,True
LEVEL,pooled,ip,real_macro,a,0.1,14,0.12676008439723319,0.5453653105275539,0.8164441652579638,-0.7702860246375297,1.0238061934319962,211,True
LEVEL,pooled,ip,real_macro,a,0.1,15,0.04650699643299028,0.34681822829190323,0.8934641195040623,-0.5239582242658304,0.6169722171318109,210,True
LEVEL,pooled,ip,real_macro,a,0.1,16,-0.4806826537242159,0.3960865128514699,0.22637604076199286,-1.132186990974517,0.1708216835260853,209,False
LEVEL,pooled,ip,real_macro,a,0.1,17,0.08623097053700235,0.35985053790619886,0.8108701265142078,-0.505670491898447,0.6781324329724517,208,True
LEVEL,pooled,ip,real_macro,a,0.1,18,-0.05940692517924617,0.3697059738556244,0.8725080344672174,-0.6675191371812962,0.5487052868228038,207,True
LEVEL,pooled,ip,real_macro,a,0.1,19,-0.2730097844567716,0.39979133201471995,0.49550536454170074,-0.9306080069449439,0.38458843803140075,206,True
LEVEL,pooled,ip,real_macro,a,0.1,20,-0.33719701395602897,0.29073458604825114,0.24757374943603655,-0.8154128522977298,0.14101882438567181,205,False
LEVEL,pooled,ip,real_macro,a,0.1,21,-0.42191278560372325,0.4006764867418785,0.2936777774461652,-1.0809669580552757,0.23714138684782904,204,True
LEVEL,pooled,ip,real_macro,a,0.1,22,-0.3703742561604031,0.3754104133638502,0.3251074847407747,-0.9878694361772835,0.24712092385647733,203,True
LEVEL,pooled,ip,real_macro,a,0.1,23,-0.3570867223272103,0.3540045768030553,0.3144119044084048,-0.9393724344391368,0.2251989897847162,202,True
LEVEL,pooled,ip,real_macro,a,0.1,24,0.1417378494041941,0.4480113465562109,0.752073707587459,-0.5951752388942023,0.8786509377025905,201,True
LEVEL,pooled,cpi,real_macro,a,0.1,0,0.18057577496428223,0.17404202209001793,0.300671228728965,-0.10569787631245198,0.46684942624101644,225,True
LEVEL,pooled,cpi,real_macro,a,0.1,1,0.132776917997262,0.15942641946541833,0.4058803721934261,-0.12945620629231813,0.3950100422868421,224,False
LEVEL,pooled,cpi,real_macro,a,0.1,2,-0.20646076452604234,0.1634621793118194,0.2079787740552465,-0.47533212303648037,0.06241059398439569,223,True
LEVEL,pooled,cpi,real_macro,a,0.1,3,0.04333081802482752,0.1438701014740072,0.7635779955217489,-0.19331444019456956,0.2799760762442246,222,True
LEVEL,pooled,cpi,real_macro,a,0.1,4,-0.29290487450994007,0.12816956904983143,0.02330874941052803,-0.5037250550263624,-0.0820846939935177,221,True
LEVEL,pooled,cpi,real_macro,a,0.1,5,0.11949718836876855,0.11451423269380175,0.29793339139085306,-0.06886196261519612,0.3078563393527332,220,False
LEVEL,pooled,cpi,real_macro,a,0.1,6,0.16853611961511852,0.1587090194209003,0.28952186903626237,-0.09251698660926097,0.429589225839498,219,True
LEVEL,pooled,cpi,real_macro,a,0.1,7,0.04345515477202966,0.17882400969470405,0.8082455732309859,-0.25068416616030953,0.33759447570436885,218,True
LEVEL,pooled,cpi,real_macro,a,0.1,8,0.0831430238131361,0.17816178257758097,0.6412353724633884,-0.2099070304437376,0.3761930780700098,217,False
LEVEL,pooled,cpi,real_macro,a,0.1,9,-0.11531526561697092,0.16289542397639367,0.4798172864584069,-0.3832543945583399,0.15262386332439803,216,True
LEVEL,pooled,cpi,real_macro,a,0.1,10,0.4127076113577224,0.17093708942145597,0.01665778891302117,0.13154111984231243,0.6938741028731323,215,True
LEVEL,pooled,cpi,real_macro,a,0.1,11,0.16203955943731785,0.1577980213849639,0.30571753116089145,-0.09751508836350598,0.42159420723814167,214,True
LEVEL,pooled,cpi,real_macro,a,0.1,12,0.16442772742414036,0.12716596989638787,0.19750435840627867,-0.04474167938473497,0.37359713423301566,213,True
LEVEL,pooled,cpi,real_macro,a,0.1,13,-0.014593059599064873,0.15407602124290318,0.9246382769223027,-0.26802556196670624,0.2388394427685765,212,False
LEVEL,pooled,cpi,real_macro,a,0.1,14,-0.026081460944132773,0.16603081931567443,0.8753363201615851,-0.2991778562812444,0.24701493439297884,211,True
LEVEL,pooled,cpi,real_macro,a,0.1,15,0.20915090334307873,0.15197951056007153,0.1703367293166432,-0.040833145823964495,0.45913495251012193,210,False
LEVEL,pooled,cpi,real_macro,a,0.1,16,-0.03396519589793079,0.1378363333702737,0.8056187615309259,-0.26068578876771775,0.19275539697185615,209,True
LEVEL,pooled,cpi,real_macro,a,0.1,17,-0.08810243207119584,0.17930328845034543,0.6237274057944832,-0.38303009640307256,0.2068252322606809,208,True
LEVEL,pooled,cpi,real_macro,a,0.1,18,0.05709717012586246,0.170095603941975,0.7374791217359155,-0.22268520094659627,0.3368795411983212,207,False
LEVEL,pooled,cpi,real_macro,a,0.1,19,-0.040495225863363515,0.12720575363543019,0.7505697952023942,-0.24973007109969628,0.16873961937296925,206,True
LEVEL,pooled,cpi,real_macro,a,0.1,20,0.3402095522669626,0.12337332436655092,0.006388752545463203,0.13727849221358088,0.5431406123203443,205,True
LEVEL,pooled,cpi,real_macro,a,0.1,21,0.25135465838738114,0.1331482140293311,0.06057968314219455,0.032345335619124976,0.47036398115563727,204,True
LEVEL,pooled,cpi,real_macro,a,0.1,22,-0.16728278604574243,0.12173087680077048,0.17100644256530073,-0.3675122602634726,0.03294668817198773,203,True
LEVEL,pooled,cpi,real_macro,a,0.1,23,-0.3485979457143218,0.13948233489371603,0.01330318241900218,-0.5780259701599105,-0.11916992126873308,202,True
LEVEL,pooled,cpi,real_macro,a,0.1,24,-0.015954428567804158,0.12364727436653249,0.8974711720458293,-0.21933609627225892,0.1874272391366506,201,True
LEVEL,pooled,infl_exp,real_macro,a,0.1,0,0.1270411441446413,0.1726080339708307,0.46254236912260194,-0.15687380657324246,0.41095609486252505,225,True
LEVEL,pooled,infl_exp,real_macro,a,0.1,1,-0.0918469919394056,0.16917593076901305,0.5877687934684317,-0.3701166352577079,0.1864226513788967,224,True
LEVEL,pooled,infl_exp,real_macro,a,0.1,2,-0.16203897097818754,0.13093349136833757,0.21726518760439004,-0.37740539914481686,0.053327457188441785,223,True
LEVEL,pooled,infl_exp,real_macro,a,0.1,3,0.3668133716130342,0.13691955931699046,0.007973911712195678,0.1416007378698852,0.5920260053561832,222,True
LEVEL,pooled,infl_exp,real_macro,a,0.1,4,-0.20646965412214513,0.18234531643817223,0.2588181204006945,-0.5064010092230866,0.09346170097879636,221,True
LEVEL,pooled,infl_exp,real_macro,a,0.1,5,0.06678193519951492,0.22225629272103226,0.76411968031503,-0.2987971339954631,0.43236100439449293,220,True
LEVEL,pooled,infl_exp,real_macro,a,0.1,6,0.32212062204533254,0.18145352580566976,0.07734470396104771,0.023656132000744068,0.6205851120899211,219,True
LEVEL,pooled,infl_exp,real_macro,a,0.1,7,-0.14238931647928155,0.1588904670034171,0.3712301665591963,-0.4037408774178654,0.11896224445930231,218,True
LEVEL,pooled,infl_exp,real_macro,a,0.1,8,-0.2374679725415909,0.27130203685700505,0.3824505613314094,-0.6837201118651577,0.2087841667819758,217,True
LEVEL,pooled,infl_exp,real_macro,a,0.1,9,-0.12933944632573002,0.2503640210946682,0.605996639543704,-0.5411516144814499,0.2824727218299899,216,True
LEVEL,pooled,infl_exp,real_macro,a,0.1,10,0.15010303638452172,0.24865855505842077,0.5467561923682056,-0.258903889775834,0.5591099625448774,215,True
