measure,channel,outcome,family,battery,horizon,beta,se,tstat,pvalue,ci_low,ci_high,ci_low_supt,ci_high_supt,supt_c,nobs,converged
INNOVATION,act,us10y,asset_price,a,12,-0.07583995316567298,0.061810064253093246,-1.2269838914117877,0.21982864544748248,-0.17750846153447694,0.025828555203130987,-0.2509765983791255,0.09929669204777956,2.833464862555744,213,True
INNOVATION,act,us10y,asset_price,a,13,0.08824912391621403,0.06689836082123327,1.3191522607263064,0.1871182145472372,-0.021788887517699765,0.19828713535012782,-0.10130503083332626,0.2778032786657543,2.833464862555744,212,True
INNOVATION,act,us10y,asset_price,a,14,-0.0038166628966188245,0.06611174560293223,-0.057730481351101176,0.9539633135712342,-0.11256080743569494,0.1049274816424573,-0.1911419710647515,0.18350864527151384,2.833464862555744,211,True
INNOVATION,act,us10y,asset_price,a,15,-0.027638332905207164,0.07444643197686786,-0.371251276539284,0.7104503844849348,-0.15009181655595433,0.09481515074553999,-0.2385796820543086,0.18330301624389425,2.833464862555744,210,True
INNOVATION,act,us10y,asset_price,a,16,0.04500981960391248,0.06525742416519081,0.6897271870550068,0.4903657655477097,-0.06232909121971228,0.15234873042753724,-0.13989479878905178,0.22991443799687675,2.833464862555744,209,True
INNOVATION,act,us10y,asset_price,a,17,0.05174131643406604,0.07044890401493463,0.7344516874683711,0.46267349480718656,-0.06413681884965532,0.16761945171778742,-0.1478731776978135,0.2513558105659456,2.833464862555744,208,True
INNOVATION,act,us10y,asset_price,a,18,0.03038838606941363,0.07974954804224509,0.3810477528137995,0.7031678150605407,-0.10078794727561388,0.16156471941444114,-0.19557915611298904,0.2563559282518163,2.833464862555744,207,True
INNOVATION,act,us10y,asset_price,a,19,-0.14727375235645113,0.07644849674691975,-1.926444058723562,0.054048950559217386,-0.2730203395056099,-0.021527165207292337,-0.36388788168405534,0.06934037697115308,2.833464862555744,206,True
INNOVATION,act,us10y,asset_price,a,20,-0.1242031830627599,0.0790533134042236,-1.5711319072443088,0.11615201255418596,-0.2542343123382285,0.005827946212708712,-0.3481979688622345,0.09979160273671467,2.833464862555744,205,True
INNOVATION,act,us10y,asset_price,a,21,0.03760176059946232,0.06912372020951021,0.5439776748921128,0.5864568357963761,-0.07609664129552934,0.15130016249445397,-0.15825787178331924,0.2334613929822439,2.833464862555744,204,True
INNOVATION,act,us10y,asset_price,a,22,-0.00022900070083234922,0.07222997772674696,-0.003170438480525097,0.9974703603232693,-0.11903674153929612,0.11857874013763144,-0.20489010461275384,0.20443210321108915,2.833464862555744,203,True
INNOVATION,act,us10y,asset_price,a,23,-0.007481803968070008,0.07112050320956267,-0.10519897400084796,0.9162179248349536,-0.124464621622933,0.10950101368679298,-0.20899925081964887,0.19403564288350883,2.833464862555744,202,True
INNOVATION,act,us10y,asset_price,a,24,0.10119643111646809,0.0752538117870156,1.3447349537971,0.17871084255233527,-0.022585074143327957,0.22497793637626412,-0.11203260035542387,0.31442546258836,2.833464862555744,201,True
INNOVATION,act,ip,real_macro,a,0,-0.20487870317962736,0.26701635673440144,-0.7672889619395796,0.4429097297352398,-0.6440815260095758,0.23432411965032102,-0.9618714458049111,0.5521140394456565,2.835005135577732,225,True
INNOVATION,act,ip,real_macro,a,1,0.20063672086873813,0.3822209243902481,0.5249234358082598,0.5996364168704587,-0.4280607529113058,0.829334194648782,-0.8829615627028833,1.2842350044403594,2.835005135577732,224,True
INNOVATION,act,ip,real_macro,a,2,-0.7371579298084042,0.30908309616343815,-2.3849829995834098,0.017079910624217032,-1.245554381562226,-0.22876147805458236,-1.6134100947520174,0.1390942351352089,2.835005135577732,223,True
INNOVATION,act,ip,real_macro,a,3,0.20793716154569836,0.2870869326276182,0.724300335241711,0.46888137122513196,-0.2642788208372124,0.680153143928609,-0.6059557668108575,1.0218300899022543,2.835005135577732,222,True
INNOVATION,act,ip,real_macro,a,4,0.042951014988624164,0.4229149025097283,0.10155947386516172,0.9191063482329114,-0.6526820962963307,0.7385841262735791,-1.1560149055388114,1.2419169355160595,2.835005135577732,221,True
INNOVATION,act,ip,real_macro,a,5,-0.044535381599221775,0.17992117357728957,-0.24752718489850506,0.8045002554241129,-0.3404793765231919,0.25140861332474834,-0.5546128326900103,0.46554206949156673,2.835005135577732,220,True
INNOVATION,act,ip,real_macro,a,6,-0.09111534941801899,0.24466713834057344,-0.37240534236022993,0.7095910768955498,-0.49355697931334885,0.3113262804773108,-0.7847479431206521,0.6025172442846141,2.835005135577732,219,True
INNOVATION,act,ip,real_macro,a,7,-0.35959996218700924,0.35310829046373643,-1.0183843650760716,0.3084953294446816,-0.9404114144629201,0.22121149008890156,-1.3606637790667755,0.6414638546927571,2.835005135577732,218,True
INNOVATION,act,ip,real_macro,a,8,0.10907305152553394,0.40301583653486855,0.270642097996308,0.7866663142072138,-0.5538290089177262,0.7719751119687941,-1.033478914769974,1.2516250178210422,2.835005135577732,217,True
INNOVATION,act,ip,real_macro,a,9,0.6227195411174515,0.3812930959245977,1.6331781188101997,0.10243154057118278,-0.004451790645678577,1.2498908728805818,-0.4582483439891156,1.7036874262240187,2.835005135577732,216,True
INNOVATION,act,ip,real_macro,a,10,-0.2152775317736976,0.24470653944813173,-0.879737551187626,0.37900150182659176,-0.6177839707237006,0.1872289071763054,-0.9090218278186059,0.4784667642712107,2.835005135577732,215,True
INNOVATION,act,ip,real_macro,a,11,0.19529982024170733,0.32586928748204297,0.599319505531706,0.5489598430600056,-0.34070745918522305,0.7313070996686377,-0.7285412832969408,1.1191409237803556,2.835005135577732,214,True
INNOVATION,act,ip,real_macro,a,12,-0.0634361413437303,0.23296549379297007,-0.2722984434772311,0.7853925529473209,-0.4466302787636378,0.31975799607617716,-0.7238945126592027,0.597022229971742,2.835005135577732,213,True
INNOVATION,act,ip,real_macro,a,13,0.25120300342412283,0.23682865807592943,1.0606951264470066,0.28882847551815205,-0.13834547377811973,0.6407514806263654,-0.4202074584731198,0.9226134653213655,2.835005135577732,212,True
INNOVATION,act,ip,real_macro,a,14,-0.018742854679045497,0.30287507551921117,-0.061883120117807944,0.9506559099263319,-0.516928021160021,0.47944231180193003,-0.8773952492145025,0.8399095398564116,2.835005135577732,211,True
INNOVATION,act,ip,real_macro,a,15,0.22275507396505045,0.26581785860976753,0.8379989031965863,0.4020313194958097,-0.21447639487769932,0.6599865428078002,-0.530839920321916,0.9763500682520169,2.835005135577732,210,True
INNOVATION,act,ip,real_macro,a,16,0.40268654206667165,0.4794882149054493,0.8398257340820728,0.40100610241528367,-0.3860013873010436,1.1913744714343868,-0.9566650096392764,1.7620380937726197,2.835005135577732,209,True
INNOVATION,act,ip,real_macro,a,17,0.03623747756976378,0.25386862235944957,0.14274106517368487,0.8864946834566122,-0.3813392466873504,0.45381420182687804,-0.6834813705813195,0.7559563257208471,2.835005135577732,208,True
INNOVATION,act,ip,real_macro,a,18,0.5679631927631497,0.5770124538396414,0.9843170437374882,0.32495965193247167,-0.38113783473115337,1.5170642202574527,-1.0678700771645426,2.2037964626908417,2.835005135577732,207,True
INNOVATION,act,ip,real_macro,a,19,-0.06475439508353945,0.3575442794256926,-0.1811087431955324,0.8562822220066709,-0.6528623998926405,0.5233536097255617,-1.0783942634518175,0.9488854732847387,2.835005135577732,206,True
INNOVATION,act,ip,real_macro,a,20,-0.7649514982882947,0.4741325486995054,-1.6133705656497839,0.10666402399066607,-1.5448301406724216,0.01492714409583229,-2.1091197087959515,0.5792167122193622,2.835005135577732,205,True
INNOVATION,act,ip,real_macro,a,21,-6.703431807578153e-05,0.4102128247883861,-0.00016341351129224712,0.9998696148828936,-0.6748070869932614,0.6746730183571099,-1.1630224992729987,1.1628884306368472,2.835005135577732,204,True
INNOVATION,act,ip,real_macro,a,22,0.4438166135015722,0.5215298384298958,0.8509898778518886,0.3947749756342963,-0.41402363280325716,1.3016568598064016,-1.034723156804207,1.9223563838073514,2.835005135577732,203,True
INNOVATION,act,ip,real_macro,a,23,-0.0947698990378639,0.47293319210415147,-0.20038749789630592,0.8411775364298852,-0.8726757753761148,0.683135977300387,-1.4355379274383033,1.2459981293625757,2.835005135577732,202,True
INNOVATION,act,ip,real_macro,a,24,-0.304175732525179,0.3206222670881546,-0.9487043282665902,0.3427710120552899,-0.8315524314265337,0.22320096637617576,-1.2131415063006725,0.6047900412503147,2.835005135577732,201,True
INNOVATION,act,cpi,real_macro,a,0,0.052559713302470036,0.06726561986148409,0.7813755884611334,0.43458162444475257,-0.05808238549583105,0.16320181210077112,-0.1362395459803812,0.24135897258532127,2.806772013275635,225,True
INNOVATION,act,cpi,real_macro,a,1,0.03628758088744587,0.07038236943605515,0.5155777104153109,0.6061493813464018,-0.0794811147528879,0.15205627652777964,-0.16125968387370015,0.23383484564859192,2.806772013275635,224,True
INNOVATION,act,cpi,real_macro,a,2,-0.08372857459701759,0.11445677531556836,-0.7315300851886648,0.4644554351570309,-0.27199321660399994,0.10453606740996475,-0.4049826482825324,0.23752549908849718,2.806772013275635,223,True
INNOVATION,act,cpi,real_macro,a,3,-0.12426913453943005,0.0915936634614048,-1.3567437947472627,0.17486263181265738,-0.27492730408969424,0.026389035010834158,-0.38135166573628815,0.13281339665742803,2.806772013275635,222,True
INNOVATION,act,cpi,real_macro,a,4,-0.07495862389744401,0.07761366901967072,-0.9657915267276721,0.33414850928508055,-0.2026217488854605,0.05270450109057248,-0.292802497949494,0.14288525015460596,2.806772013275635,221,True
INNOVATION,act,cpi,real_macro,a,5,-0.07327390599498368,0.076191706015453,-0.9617044928764616,0.3361980648495191,-0.19859810997812186,0.0520502979881545,-0.28712665408288196,0.14057884209291463,2.806772013275635,220,True
INNOVATION,act,cpi,real_macro,a,6,-0.03224113938552165,0.0916397509425305,-0.3518248255142121,0.7249696393384091,-0.18297511609627254,0.11849283732522925,-0.28945302763456576,0.22497074886352247,2.806772013275635,219,True
INNOVATION,act,cpi,real_macro,a,7,-0.0739907898553089,0.07429411964244786,-0.9959171763714437,0.31929038895326933,-0.1961937420103559,0.048212162299738084,-0.2825174456186832,0.13453586590806538,2.806772013275635,218,True
INNOVATION,act,cpi,real_macro,a,8,-0.01873643473750754,0.07658761922057088,-0.24464051668125325,0.8067347893262886,-0.14471185799204184,0.10723898851702675,-0.23370042092921697,0.19622755145420187,2.806772013275635,217,True
INNOVATION,act,cpi,real_macro,a,9,-0.0028152991655552156,0.08225766456774042,-0.034225371949829365,0.9726974344995744,-0.13811711707436064,0.13248651874325024,-0.23369380995170386,0.2280632116205934,2.806772013275635,216,True
INNOVATION,act,cpi,real_macro,a,10,0.02946819834994048,0.07666517713812786,0.38437527245058795,0.7007003252193742,-0.09663479632658621,0.15557119302646716,-0.1857134752341758,0.2446498719340568,2.806772013275635,215,True
INNOVATION,act,cpi,real_macro,a,11,-0.05068121096351001,0.07914910457457623,-0.6403257653503449,0.5219608334210739,-0.1808699026929631,0.07950748076594306,-0.2728347025592571,0.17147228063223707,2.806772013275635,214,True
INNOVATION,act,cpi,real_macro,a,12,-0.09446453153401178,0.07799864661811066,-1.2111047515544695,0.22585526057403338,-0.2227608883211173,0.033831825253093736,-0.313388949935101,0.12445988686707747,2.806772013275635,213,True
INNOVATION,act,cpi,real_macro,a,13,-0.020061337984312005,0.08724695315829767,-0.22993740478149938,0.8181404101294745,-0.16356980532720314,0.12344712935857913,-0.26494364435259216,0.22482096838396814,2.806772013275635,212,True
INNOVATION,act,cpi,real_macro,a,14,-0.09450250977203369,0.09107330896733179,-1.037653192176557,0.29943154415111095,-0.24430477234542142,0.05529975280135403,-0.35012452453794546,0.16111950499387812,2.806772013275635,211,True
INNOVATION,act,cpi,real_macro,a,15,-0.0955883277609422,0.07761620390494756,-1.2315511832813177,0.2181167859708708,-0.2232556222642002,0.032078966742315806,-0.31343931665804403,0.12226266113615963,2.806772013275635,210,True
INNOVATION,act,cpi,real_macro,a,16,-0.08762829846513143,0.09536121754851007,-0.918909182556893,0.35814307654945876,-0.2444835430203066,0.06922694609004373,-0.3552854950321788,0.18002889810191597,2.806772013275635,209,True
INNOVATION,act,cpi,real_macro,a,17,-0.059410288453393086,0.09502243065832197,-0.6252238344335596,0.5318241609250454,-0.21570827816347873,0.09688770125669258,-0.32611658745859584,0.20729601055180968,2.806772013275635,208,True
INNOVATION,act,cpi,real_macro,a,18,-0.15431298619587253,0.08125840740533409,-1.899040248550858,0.05755918426553808,-0.28797117233683667,-0.020654800054908384,-0.38238680994451385,0.0737608375527688,2.806772013275635,207,True
INNOVATION,act,cpi,real_macro,a,19,-0.1987043806357411,0.08213266592310133,-2.4193100078083773,0.015549981553151923,-0.3338005940705479,-0.06360816720093432,-0.42923204872441933,0.03182328745293711,2.806772013275635,206,True
INNOVATION,act,cpi,real_macro,a,20,-0.019146492862499167,0.07699016825087689,-0.2486875051384382,0.8036025147165072,-0.1457840503495581,0.10749106462455976,-0.23524034240644276,0.19694735668144442,2.806772013275635,205,True
INNOVATION,act,cpi,real_macro,a,21,-0.00825429722325495,0.09028522579377324,-0.09142467275996145,0.9271551578151188,-0.15676027833027545,0.14025168388376558,-0.2616643421934891,0.24515574774697924,2.806772013275635,204,True
INNOVATION,act,cpi,real_macro,a,22,-0.0059802400437502755,0.08668057822406317,-0.06899169532870186,0.9449962299169653,-0.14855710352185136,0.1365966234343508,-0.2492728610976002,0.23731238101009963,2.806772013275635,203,True
INNOVATION,act,cpi,real_macro,a,23,-0.05819954743867856,0.08889569580015867,-0.6546947736312637,0.5126642908784644,-0.2044199550959443,0.08802086021858718,-0.3077094985112283,0.1913104036338712,2.806772013275635,202,True
INNOVATION,act,cpi,real_macro,a,24,-0.091223682370284,0.07851034850926238,-1.1619319504042418,0.24526310766839576,-0.22036171386896833,0.03791434912840033,-0.3115843313185981,0.1291369665780301,2.806772013275635,201,True
INNOVATION,act,infl_exp,real_macro,a,0,0.1187349539582363,0.09887281271693334,1.2008857712803926,0.22979551439039259,-0.04389635064610514,0.28136625856257774,-0.1589425323261215,0.3964124402425941,2.808431141524526,225,True
INNOVATION,act,infl_exp,real_macro,a,1,-0.16656925864061267,0.11494567074842332,-1.4491129379302652,0.14730604547551568,-0.35563806207352655,0.02249954479230118,-0.4893862599539095,0.15624774267268415,2.808431141524526,224,True
INNOVATION,act,infl_exp,real_macro,a,2,-0.14267605899682523,0.08012384003168278,-1.7806942220992887,0.07496241757323585,-0.2744680478782182,-0.010884070115432243,-0.3676983465203326,0.08234622852668216,2.808431141524526,223,True
INNOVATION,act,infl_exp,real_macro,a,3,0.06822778117062843,0.0873571955183811,0.7810207363659288,0.43479029869613817,-0.07546201871808962,0.2119175810593465,-0.1771088871594398,0.3135644495006967,2.808431141524526,222,True
INNOVATION,act,infl_exp,real_macro,a,4,0.017544805361095907,0.10424632128433624,0.16830143399728908,0.8663461457884769,-0.15392513429979301,0.18901474502198481,-0.275223809723205,0.31031342044539684,2.808431141524526,221,True
INNOVATION,act,infl_exp,real_macro,a,5,-0.02336934285970231,0.11146390465820176,-0.2096583905916734,0.8339343031873709,-0.20671115071091856,0.15997246499151396,-0.33640804385771683,0.2896693581383122,2.808431141524526,220,True
INNOVATION,act,infl_exp,real_macro,a,6,0.010994995536959942,0.08348624495733943,0.13169828805425693,0.8952229396587056,-0.12632765728167888,0.14831764835559874,-0.22347037469017705,0.2454603657640969,2.808431141524526,219,True
INNOVATION,act,infl_exp,real_macro,a,7,0.0839232475776227,0.1001832157654029,0.8376976815571997,0.40220051588440875,-0.08086347823376216,0.24870997338900758,-0.19743441543600565,0.36528091059125106,2.808431141524526,218,True
INNOVATION,act,infl_exp,real_macro,a,8,-0.25855787999651736,0.08324101723863285,-3.1061355155630954,0.0018954982620975882,-0.39547716911261266,-0.12163859088042209,-0.49233454506167373,-0.024781214931360956,2.808431141524526,217,True
INNOVATION,act,infl_exp,real_macro,a,9,-0.15884637970538135,0.10992111057390089,-1.445094385200808,0.14843137589657965,-0.33965051711139604,0.02195775770063335,-0.4675522497520855,0.1498594903413228,2.808431141524526,216,True
INNOVATION,act,infl_exp,real_macro,a,10,0.03989097591850579,0.08623649377594127,0.4625765052803526,0.6436679525793141,-0.10195543364442924,0.18173738548144083,-0.20229827873773362,0.2820802305747452,2.808431141524526,215,True
INNOVATION,act,infl_exp,real_macro,a,11,-0.028798769777229182,0.11684028646069738,-0.24647979433802983,0.8053108438308029,-0.22098393873615627,0.16338639918169792,-0.35693666885809816,0.2993391293036398,2.808431141524526,214,True
INNOVATION,act,infl_exp,real_macro,a,12,0.042699310691296684,0.1345722920034679,0.31729645126499245,0.7510186698380694,-0.1786524118977801,0.2640510332803735,-0.33523770495757454,0.4206363263401679,2.808431141524526,213,True
INNOVATION,act,infl_exp,real_macro,a,13,0.14502640903556763,0.1089423244489065,1.3312219081903691,0.18311600474356393,-0.03416776846274028,0.32422058653387553,-0.16093060757681016,0.4509834256479454,2.808431141524526,212,True
INNOVATION,act,infl_exp,real_macro,a,14,-0.03311139960420034,0.1220006272055563,-0.27140351949512226,0.7860806954323747,-0.23378457375361406,0.16756177454521337,-0.37574176033380896,0.3095189611254083,2.808431141524526,211,True
INNOVATION,act,infl_exp,real_macro,a,15,0.05639859941754058,0.12838344124931092,0.4392980813469454,0.6604455642501605,-0.15477336956189974,0.2675705683969809,-0.30415745504310865,0.41695465387818975,2.808431141524526,210,True
INNOVATION,act,infl_exp,real_macro,a,16,0.03737006191810416,0.12166203437613614,0.3071628886507774,0.7587193915112633,-0.16274617658777807,0.23748630042398639,-0.304309384165064,0.3790495080012723,2.808431141524526,209,True
INNOVATION,act,infl_exp,real_macro,a,17,0.16342277864618326,0.16374999361715978,0.9980017405573675,0.3182785146314684,-0.10592199226828242,0.43276754956064895,-0.29645780285269063,0.6233033601450572,2.808431141524526,208,True
INNOVATION,act,infl_exp,real_macro,a,18,0.016541251767612238,0.12861495947198193,0.12861063623952437,0.897665749708369,-0.19501153080009384,0.2280940343353183,-0.3446650056794166,0.37774750921464106,2.808431141524526,207,True
INNOVATION,act,infl_exp,real_macro,a,19,-0.23010093880484672,0.16519612365010045,-1.3928955094141326,0.16365139057920464,-0.5018243819490383,0.04162250433934489,-0.694042876922925,0.2338409993132316,2.808431141524526,206,True
INNOVATION,act,infl_exp,real_macro,a,20,-0.14490006040663445,0.1474782722583814,-0.9825180224024463,0.3258447086353594,-0.38748023142736976,0.09768011061410087,-0.5590826329153054,0.26928251210203646,2.808431141524526,205,True
INNOVATION,act,infl_exp,real_macro,a,21,-0.007423680265564775,0.10131003014469869,-0.07327685378201655,0.9415858101805431,-0.1740638507956354,0.15921649026450585,-0.29194592387272505,0.2770985633415955,2.808431141524526,204,True
INNOVATION,act,infl_exp,real_macro,a,22,-0.16297693204897498,0.09116417980170129,-1.7877299220316525,0.07381959176990571,-0.3129286638438595,-0.013025200254090485,-0.419005253595614,0.09305138949766409,2.808431141524526,203,True
INNOVATION,act,infl_exp,real_macro,a,23,-0.032738165836352806,0.10291506574250121,-0.31810858400717906,0.7504025724921171,-0.20201838499085514,0.13654205331814953,-0.3217680413996371,0.2562917097269315,2.808431141524526,202,True
INNOVATION,act,infl_exp,real_macro,a,24,0.2172412150650428,0.10470648510284956,2.0747637059123343,0.03800843984913781,0.045014373278280395,0.3894680568518052,-0.07681973841737377,0.5113021685474594,2.808431141524526,201,True
INNOVATION,act,freight,physical_channel,a,0,0.003273569806701536,0.008341818404915142,0.39242880242666184,0.6947414080422225,-0.01044750045199368,0.016994640065396752,-0.020278554109784998,0.02682569372318807,2.8233800801284787,225,True
INNOVATION,act,freight,physical_channel,a,1,0.010005675528562907,0.009304078028106661,1.075407525424528,0.28219231404279244,-0.005298170961407837,0.02530952201853365,-0.016263273039954496,0.03627462409708031,2.8233800801284787,224,True
INNOVATION,act,freight,physical_channel,a,2,0.007387554962284512,0.007584825932103772,0.9739913649192284,0.33006082674157855,-0.005088373481931958,0.01986348340650098,-0.0140272914856592,0.028802401410228225,2.8233800801284787,223,True
INNOVATION,act,freight,physical_channel,a,3,-0.005208711434302713,0.007438074788891695,-0.7002768299777788,0.48375443869907175,-0.017443255728347526,0.007025832859742098,-0.026209223627765364,0.015791800759159938,2.8233800801284787,222,True
INNOVATION,act,freight,physical_channel,a,4,-0.002022138454947729,0.008431202698074526,-0.23983985765275628,0.8104544066588176,-0.01589023279243865,0.011845955882543193,-0.025826628204216828,0.02178235129432137,2.8233800801284787,221,True
INNOVATION,act,freight,physical_channel,a,5,-0.006539466597565692,0.0073375819625000095,-0.8912291039455198,0.37280627381433595,-0.018608714901637534,0.00552978170650615,-0.02725624934679825,0.014177316151666865,2.8233800801284787,220,True
INNOVATION,act,freight,physical_channel,a,6,-0.0029000054969713774,0.006014541085519462,-0.48216571401488906,0.6296882308275282,-0.01279304521593671,0.006993034221993955,-0.019881340988941343,0.014081329994998587,2.8233800801284787,219,True
INNOVATION,act,freight,physical_channel,a,7,0.004465721706386551,0.007123119491799987,0.6269334259417398,0.5307028754131469,-0.0072507672249093845,0.016182210637682486,-0.015645551975136424,0.024576995387909528,2.8233800801284787,218,True
INNOVATION,act,freight,physical_channel,a,8,-0.0036686195215462963,0.007057101849670711,-0.519847892193518,0.6031695961497745,-0.015276519094743108,0.007939280051650517,-0.023593500307344424,0.01625626126425183,2.8233800801284787,217,True
INNOVATION,act,freight,physical_channel,a,9,-0.02010694240625573,0.006350797972137649,-3.166049761694407,0.0015452435661162365,-0.030553075484762396,-0.009660809327749063,-0.038037658893709504,-0.002176225918801955,2.8233800801284787,216,True
INNOVATION,act,freight,physical_channel,a,10,-0.006940252404492715,0.00879277958921337,-0.7893126779848706,0.42992927854503415,-0.021403087802795203,0.007522582993809771,-0.031765611145638015,0.017885106336652582,2.8233800801284787,215,True
INNOVATION,act,freight,physical_channel,a,11,-0.00823904521147314,0.010771776634222128,-0.7648733808030835,0.4443469462408285,-0.02595704107698453,0.009478950654038249,-0.038651864788129285,0.02217377436518301,2.8233800801284787,214,True
INNOVATION,act,freight,physical_channel,a,12,0.00017088196020797602,0.0077266158713520374,0.02211601599628562,0.9823554106833392,-0.012538270179846232,0.012880034100262186,-0.021644291377771914,0.021986055298187868,2.8233800801284787,213,True
INNOVATION,act,freight,physical_channel,a,13,0.00353799603715452,0.008263201836628407,0.4281628486274651,0.668532562316957,-0.01005376147405578,0.01712975354836482,-0.019792163426463182,0.026868155500772224,2.8233800801284787,212,True
INNOVATION,act,freight,physical_channel,a,14,0.007984471416073433,0.011698455868176479,0.6825235318272845,0.49490796822832406,-0.011257776148428381,0.027226718980575246,-0.025044715850398143,0.04101365868254501,2.8233800801284787,211,True
INNOVATION,act,freight,physical_channel,a,15,0.0041643820981328876,0.010715418749082054,0.38863456442051164,0.6975464941680884,-0.013460913295598537,0.021789677491864314,-0.026089317748260604,0.03441808194452638,2.8233800801284787,210,True
INNOVATION,act,freight,physical_channel,a,16,-0.00971226120110697,0.011159218454201071,-0.8703352516099037,0.38411721965604684,-0.028067542149443403,0.008643019747229462,-0.04121897629450039,0.021794453892286444,2.8233800801284787,209,True
INNOVATION,act,freight,physical_channel,a,17,-0.005747952899873243,0.008372591273662721,-0.6865201837756391,0.49238514096006947,-0.019519640023339616,0.008023734223593131,-0.0293869603209901,0.017891054521243614,2.8233800801284787,208,True
INNOVATION,act,freight,physical_channel,a,18,-0.011542999451699797,0.00909639948435596,-1.2689635576748266,0.20445406188248516,-0.0265052451357422,0.0034192462323426043,-0.03722559255672138,0.014139593653321784,2.8233800801284787,207,True
INNOVATION,act,freight,physical_channel,a,19,-0.0046877726845450645,0.007994689974792869,-0.5863607843863287,0.5576330915282799,-0.017837867485935688,0.00846232211684556,-0.027259821106178098,0.017884275737087972,2.8233800801284787,206,True
INNOVATION,act,freight,physical_channel,a,20,-0.006216243239513256,0.00995747393687988,-0.624279137351283,0.5324442826214945,-0.022594830359864884,0.010162343880838372,-0.034329976801298415,0.0218974903222719,2.8233800801284787,205,True
INNOVATION,act,freight,physical_channel,a,21,0.00380289489268896,0.007876024356766856,0.48284448097492494,0.6292061648892164,-0.009152012336497138,0.016757802121875057,-0.018434115386813298,0.026039905172191215,2.8233800801284787,204,True
INNOVATION,act,freight,physical_channel,a,22,-0.002472093899046174,0.006665029486384863,-0.3709051706516976,0.7107081638076927,-0.013435091823464824,0.008490904025372475,-0.021290005384374144,0.016345817586281793,2.8233800801284787,203,True
INNOVATION,act,freight,physical_channel,a,23,-0.008419847816647341,0.008016656261409334,-1.0502942301741058,0.29358285712331555,-0.021606073944249713,0.004766378310955031,-0.031053915414347696,0.014214219781053014,2.8233800801284787,202,True
INNOVATION,act,freight,physical_channel,a,24,0.004718472916005739,0.00977793342756792,0.4825634118864493,0.6294057633396434,-0.011364796346419393,0.02080174217843087,-0.022888349548211905,0.032325295380223384,2.8233800801284787,201,True
INNOVATION,act,oil,asset_price,b,0,-0.008726419407439562,0.03868110644012819,-0.22559901229678067,0.8215133091217386,-0.07235117762998038,0.05489833881510125,-0.11881132447861698,0.10135848566373784,2.8459606046060295,225,True
INNOVATION,act,oil,asset_price,b,1,-0.0456903529967885,0.035948114565493856,-1.271008328226652,0.20372568583100237,-0.10481973962190812,0.013439033628331112,-0.1479972708600482,0.05661656486647121,2.8459606046060295,224,True
INNOVATION,act,oil,asset_price,b,2,-0.021988906832474956,0.031404849794792626,-0.7001755135323409,0.4838177015980556,-0.0736452879213058,0.02966747425635589,-0.11136587214202452,0.06738805847707462,2.8459606046060295,223,True
INNOVATION,act,oil,asset_price,b,3,-0.04270899394785895,0.04221648158509127,-1.0116663526725926,0.3116976086316363,-0.11214892680022637,0.026730938904508457,-0.1628554374041046,0.07743744950838671,2.8459606046060295,222,True
INNOVATION,act,oil,asset_price,b,4,0.01722201520275634,0.028949230449578194,0.59490407638823,0.5519075923003678,-0.03039523149968635,0.06483926190519904,-0.06516635419040451,0.09961038459591717,2.8459606046060295,221,True
INNOVATION,act,oil,asset_price,b,5,-0.05010036376546122,0.034402910908486545,-1.4562826935991167,0.1453144877070131,-0.10668811655097368,0.006487389020051242,-0.14800969289478494,0.04780896536386252,2.8459606046060295,220,True
INNOVATION,act,oil,asset_price,b,6,-0.02865396080548083,0.04051313031300901,-0.7072759025061036,0.47939503764639835,-0.09529213013999133,0.03798420852902967,-0.14395273364557482,0.08664481203461315,2.8459606046060295,219,True
INNOVATION,act,oil,asset_price,b,7,0.02653914257902531,0.04307216858824623,0.6161552447644221,0.5377920635499773,-0.044308270144016774,0.09738655530206738,-0.09604255237807277,0.14912083753612337,2.8459606046060295,218,True
INNOVATION,act,oil,asset_price,b,8,0.05729332597091622,0.044870020661691726,1.276873180043597,0.20164702421298897,-0.01651129025585491,0.13109794219768736,-0.070404985160117,0.18499163710194944,2.8459606046060295,217,True
INNOVATION,act,oil,asset_price,b,9,-0.010758280876175544,0.031164164713493443,-0.34521319519009697,0.7299340995131706,-0.06201877023607832,0.04050220848372723,-0.09945026592623123,0.07793370417388014,2.8459606046060295,216,True
INNOVATION,act,oil,asset_price,b,10,0.031069240198285265,0.04054577183950454,0.766275712329982,0.4435122666505239,-0.03562261966947064,0.09776110006604116,-0.0843224291402892,0.14646090953685972,2.8459606046060295,215,True
INNOVATION,act,oil,asset_price,b,11,-0.058912018369668126,0.03040467511961241,-1.9375973641523034,0.05267236431057964,-0.10892325851644379,-0.008900778222892466,-0.14544252595593016,0.027618489216593906,2.8459606046060295,214,True
INNOVATION,act,oil,asset_price,b,12,0.029721527241464915,0.03470880128083991,0.856310968534425,0.39182579581995614,-0.027369370432462514,0.08681242491539234,-0.06905835383690477,0.1285014083198346,2.8459606046060295,213,True
INNOVATION,act,oil,asset_price,b,13,-0.0008890086824974164,0.033119553830610146,-0.02684241119443361,0.978585426151199,-0.05536582692379104,0.053587809558796204,-0.09514595412654261,0.09336793676154778,2.8459606046060295,212,True
