measure,channel,outcome,family,battery,tau,horizon,beta,se,pvalue,ci_low,ci_high,nobs,converged
LEVEL,pooled,us10y,asset_price,b,0.1,8,-0.31271851245310245,0.0848204699961992,0.0002738966460003789,-0.45223577016607924,-0.17320125474012565,301,True
LEVEL,pooled,us10y,asset_price,b,0.1,9,-0.034670329818254686,0.10016983653144913,0.7295235094462258,-0.19943504874814488,0.1300943891116355,300,True
LEVEL,pooled,us10y,asset_price,b,0.1,10,-0.03214331985677177,0.1639232991529423,0.8446885894690433,-0.3017731530103401,0.23748651329679654,299,True
LEVEL,pooled,us10y,asset_price,b,0.1,11,-0.0703429273837628,0.08712409899173232,0.4201538330086731,-0.21364931760519282,0.07296346283766722,298,True
LEVEL,pooled,us10y,asset_price,b,0.1,12,-0.062128030957183,0.09329015507159781,0.5060037950888862,-0.21557668088556595,0.09132061897119995,297,True
LEVEL,pooled,us10y,asset_price,b,0.1,13,0.010803171408383605,0.07561477986094298,0.8864992909200896,-0.11357207349702558,0.1351784163137928,296,True
LEVEL,pooled,us10y,asset_price,b,0.1,14,0.021043562388513237,0.14138686795139124,0.8817947996407792,-0.21151714016464152,0.253604264941668,295,True
LEVEL,pooled,us10y,asset_price,b,0.1,15,0.014909530364292323,0.09587901194134522,0.876542264263296,-0.14279741017595288,0.17261647090453752,294,True
LEVEL,pooled,us10y,asset_price,b,0.1,16,-0.024538767977475118,0.0944155688984212,0.795141402635183,-0.17983855892072984,0.1307610229657796,293,True
LEVEL,pooled,us10y,asset_price,b,0.1,17,0.14125948724222326,0.13598558922721718,0.2998562301157891,-0.08241690241129795,0.36493587689574447,292,True
LEVEL,pooled,us10y,asset_price,b,0.1,18,0.14851538721359248,0.07478552800906513,0.048084399847837106,0.025504140224400784,0.27152663420278417,291,True
LEVEL,pooled,us10y,asset_price,b,0.1,19,-0.007125173660824657,0.14049120066603604,0.9595903457734272,-0.23821263463112113,0.22396228730947182,290,True
LEVEL,pooled,us10y,asset_price,b,0.1,20,-0.1406517918933332,0.08303864627018916,0.09149413312710342,-0.2772382103879942,-0.004065373398672245,289,False
LEVEL,pooled,us10y,asset_price,b,0.1,21,0.05136726716955309,0.08390895839916297,0.5409545991826197,-0.08665068738703033,0.1893852217261365,288,True
LEVEL,pooled,us10y,asset_price,b,0.1,22,-0.21641178880486223,0.07335196063612408,0.0034650038346312083,-0.33706502730119253,-0.09575855030853192,287,True
LEVEL,pooled,us10y,asset_price,b,0.1,23,-0.13346995325537137,0.12529856394503097,0.2877743549955473,-0.3395677506121665,0.07262784410142378,286,True
LEVEL,pooled,us10y,asset_price,b,0.1,24,0.19474146077817522,0.08572556440481588,0.02393261873703603,0.05373545524445181,0.33574746631189867,285,True
LEVEL,pooled,ip,real_macro,b,0.1,0,0.1617417956558711,0.1794642761353368,0.3682283380780092,-0.1334506698535582,0.4569342611653004,309,True
LEVEL,pooled,ip,real_macro,b,0.1,1,-0.10231270854637842,0.22145607370277462,0.6444400708294856,-0.4665755345868198,0.26195011749406294,308,True
LEVEL,pooled,ip,real_macro,b,0.1,2,0.10440716666403205,0.2202403918441713,0.6358278789445281,-0.2578560406620665,0.4666703739901306,307,True
LEVEL,pooled,ip,real_macro,b,0.1,3,0.5830131857924243,0.22709585381076153,0.010774066362022017,0.20947374698615195,0.9565526245986967,306,True
LEVEL,pooled,ip,real_macro,b,0.1,4,0.5304544273614482,0.4012898391031342,0.18730085706654306,-0.12960861994611483,1.1905174746690113,305,True
LEVEL,pooled,ip,real_macro,b,0.1,5,0.6015630981034974,0.22927259577063172,0.009179657166256298,0.22444323738959504,0.9786829588173998,304,True
LEVEL,pooled,ip,real_macro,b,0.1,6,0.7867879789107519,0.333407929311876,0.01898179666980163,0.23838073712773256,1.3351952206937714,303,True
LEVEL,pooled,ip,real_macro,b,0.1,7,0.5738883852491199,0.174458002404199,0.0011347741942747593,0.2869305072438645,0.8608462632543753,302,True
LEVEL,pooled,ip,real_macro,b,0.1,8,0.012130102478295157,0.2281274495628785,0.9576333696341974,-0.36310616034239457,0.3873663652989849,301,True
LEVEL,pooled,ip,real_macro,b,0.1,9,0.06691563875574502,0.24576823477204823,0.7856199830674976,-0.3373371335985194,0.47116841111000946,300,True
LEVEL,pooled,ip,real_macro,b,0.1,10,0.13745083182493545,0.2013893217234497,0.49549759829429296,-0.1938051244411777,0.4687067880910486,299,True
LEVEL,pooled,ip,real_macro,b,0.1,11,0.5967389858612933,0.40254989758909354,0.1394007475689288,-0.06539667321707099,1.2588746449396575,298,True
LEVEL,pooled,ip,real_macro,b,0.1,12,0.02434295838156686,0.4185184815330595,0.9536607045443652,-0.6640586839143088,0.7127446006774425,297,True
LEVEL,pooled,ip,real_macro,b,0.1,13,0.48110314888752725,0.3481939425428666,0.16821138259818277,-0.09162492038663939,1.0538312181616938,296,True
LEVEL,pooled,ip,real_macro,b,0.1,14,-0.17916978313405707,0.21498842270890453,0.40536818886564013,-0.532794269979375,0.17445470371126082,295,True
LEVEL,pooled,ip,real_macro,b,0.1,15,-0.1416532772714163,0.21150358795447086,0.5036018937189055,-0.4895457210315774,0.2062391664887448,294,True
LEVEL,pooled,ip,real_macro,b,0.1,16,0.2267431792415664,0.21422842647564136,0.29082882645237146,-0.12563122504299906,0.5791175835261319,293,True
LEVEL,pooled,ip,real_macro,b,0.1,17,-0.20166278922260972,0.17852931300339545,0.25967936636652167,-0.49531737723339936,0.09199179878817992,292,True
LEVEL,pooled,ip,real_macro,b,0.1,18,0.1116044394657365,0.330722273264152,0.7360418340017927,-0.43238529122643976,0.6555941701579128,291,True
LEVEL,pooled,ip,real_macro,b,0.1,19,0.2711175428489696,0.1813473651218017,0.13611325621879142,-0.027172328409718838,0.569407414107658,290,True
LEVEL,pooled,ip,real_macro,b,0.1,20,0.09693559413790354,0.19942927242009428,0.6273288997987818,-0.23109636792258176,0.42496755619838883,289,True
LEVEL,pooled,ip,real_macro,b,0.1,21,-0.16660093719519864,0.17291238648721077,0.33619234809298765,-0.451016503253522,0.11781462886312472,288,True
LEVEL,pooled,ip,real_macro,b,0.1,22,0.1538788651979388,0.37775456522057005,0.6840863619703123,-0.46747210150259233,0.77522983189847,287,True
LEVEL,pooled,ip,real_macro,b,0.1,23,-0.04067645769481487,0.22146050839067716,0.8544137588116596,-0.40494657814773716,0.3235936627581074,286,False
LEVEL,pooled,ip,real_macro,b,0.1,24,0.17000074962930967,0.3689871079878245,0.6453871585852319,-0.4369290332427981,0.7769305325014174,285,True
LEVEL,pooled,cpi,real_macro,b,0.1,0,-0.02221023670272615,0.08667435934759778,0.7979459042486542,-0.1647768710393176,0.1203563976338653,309,True
LEVEL,pooled,cpi,real_macro,b,0.1,1,0.03371398422328298,0.0951870525552997,0.7234655779613834,-0.12285478441112213,0.1902827528576881,308,True
LEVEL,pooled,cpi,real_macro,b,0.1,2,-0.33516104434212934,0.1178911210765154,0.004799731747520506,-0.5290746824302108,-0.14124740625404783,307,True
LEVEL,pooled,cpi,real_macro,b,0.1,3,-0.04615894361401729,0.09116864651929753,0.613045356011929,-0.19611802250554053,0.10380013527750595,306,True
LEVEL,pooled,cpi,real_macro,b,0.1,4,0.03782878103329956,0.07835170410032928,0.6296138531331562,-0.09104830363395558,0.1667058657005547,305,True
LEVEL,pooled,cpi,real_macro,b,0.1,5,0.12634825906724245,0.14918179603938087,0.3977614876870795,-0.11903395922326793,0.37173047735775283,304,True
LEVEL,pooled,cpi,real_macro,b,0.1,6,-0.0619473757999458,0.095377232400168,0.5165582869790262,-0.2188289624419556,0.09493421084206399,303,True
LEVEL,pooled,cpi,real_macro,b,0.1,7,-0.07003756300849062,0.08418044442859114,0.4061372597998373,-0.20850207234524562,0.06842694632826438,302,True
LEVEL,pooled,cpi,real_macro,b,0.1,8,0.21220996866305342,0.09201319900606142,0.021843109797648995,0.060861724550525687,0.36355821277558115,301,True
LEVEL,pooled,cpi,real_macro,b,0.1,9,-0.061193124734643334,0.08423965271093928,0.4682077531629691,-0.1997550230293642,0.07736877356007754,300,False
LEVEL,pooled,cpi,real_macro,b,0.1,10,0.2196006563839603,0.15848946422906848,0.1670128552565491,-0.04109131368681862,0.48029262645473925,299,True
LEVEL,pooled,cpi,real_macro,b,0.1,11,0.0708861145781261,0.174782742246109,0.6853819627248984,-0.21660591293391063,0.35837814209016283,298,True
LEVEL,pooled,cpi,real_macro,b,0.1,12,0.15596127340171506,0.10144094146345602,0.12535637680323736,-0.01089422708582255,0.3228167738892527,297,True
LEVEL,pooled,cpi,real_macro,b,0.1,13,-0.19882870667066754,0.09789632633943983,0.04324063980090742,-0.3598538341153201,-0.03780357922601499,296,True
LEVEL,pooled,cpi,real_macro,b,0.1,14,0.13167791268142537,0.09236177526804386,0.15513009166325586,-0.020243688359893347,0.28359951372274406,295,True
LEVEL,pooled,cpi,real_macro,b,0.1,15,0.1297577064945017,0.08872987524411219,0.14481475546203865,-0.01618995061972789,0.27570536360873127,294,False
LEVEL,pooled,cpi,real_macro,b,0.1,16,-0.22907888683550937,0.08197650440400034,0.005578635612522642,-0.3639182374292327,-0.09423953624178608,293,True
LEVEL,pooled,cpi,real_macro,b,0.1,17,0.11348593650990324,0.13493210366078995,0.4010757089670007,-0.10845762358873912,0.3354294966085456,292,True
LEVEL,pooled,cpi,real_macro,b,0.1,18,-0.03271102913541313,0.15542512788117338,0.8334703413178999,-0.28836261445015754,0.22294055617933128,291,True
LEVEL,pooled,cpi,real_macro,b,0.1,19,-0.028106349020958987,0.09862614178928993,0.7758856020543649,-0.19033191605530267,0.1341192180133847,290,True
LEVEL,pooled,cpi,real_macro,b,0.1,20,0.09781944472217674,0.16847677508070877,0.5620037217000665,-0.1793001898264145,0.37493907927076797,289,True
LEVEL,pooled,cpi,real_macro,b,0.1,21,0.13855884327136891,0.1423781464020899,0.3313708802033791,-0.09563236723673635,0.3727500537794742,288,True
LEVEL,pooled,cpi,real_macro,b,0.1,22,0.05287331693301178,0.07593106989512227,0.48684467769505224,-0.07202217878228583,0.1777688126483094,287,True
LEVEL,pooled,cpi,real_macro,b,0.1,23,0.001718733379775017,0.09146460972483039,0.9850221663423692,-0.14872716166381314,0.15216462842336317,286,True
LEVEL,pooled,cpi,real_macro,b,0.1,24,-0.18498979748498812,0.16911707348319535,0.27504213280636425,-0.46316262918324064,0.0931830342132644,285,True
LEVEL,pooled,infl_exp,real_macro,b,0.1,0,-0.4800734319142066,0.18592542119970082,0.010327251279937612,-0.7858935353170147,-0.17425332851139858,309,False
LEVEL,pooled,infl_exp,real_macro,b,0.1,1,0.036082999176869635,0.10005168509677673,0.7186378189536727,-0.12848737793717013,0.2006533762909094,308,False
LEVEL,pooled,infl_exp,real_macro,b,0.1,2,-0.12305714024387271,0.10093051330843962,0.2237880666314326,-0.28907306112933345,0.042958780641588035,307,True
LEVEL,pooled,infl_exp,real_macro,b,0.1,3,-0.13658870715278226,0.10445025173479805,0.1920583427281569,-0.30839408255475914,0.035216668249194616,306,True
LEVEL,pooled,infl_exp,real_macro,b,0.1,4,-0.08942290673644493,0.08351303836805896,0.2852068292557882,-0.22678963079388417,0.047943817320994314,305,True
LEVEL,pooled,infl_exp,real_macro,b,0.1,5,-0.1175141773943551,0.1132838653144725,0.30048418667661797,-0.30384955413194725,0.06882119934323708,304,True
LEVEL,pooled,infl_exp,real_macro,b,0.1,6,0.24789075840453734,0.10217195337005552,0.015900686293225174,0.07983285033108481,0.4159486664779899,303,True
LEVEL,pooled,infl_exp,real_macro,b,0.1,7,0.18257000134894952,0.12145272947792729,0.13393436119472465,-0.01720196123597517,0.3823419639338742,302,True
LEVEL,pooled,infl_exp,real_macro,b,0.1,8,-0.06331289376248606,0.09610586748616541,0.5105904807188032,-0.2213929784684228,0.09476719094345068,301,True
LEVEL,pooled,infl_exp,real_macro,b,0.1,9,-0.11825755165500595,0.14030133673519887,0.4000346899023542,-0.3490327142500377,0.11251761094002574,300,True
LEVEL,pooled,infl_exp,real_macro,b,0.1,10,0.05632881860924499,0.20792830318574185,0.7866703158575052,-0.28568280503168786,0.39834044225017784,299,True
LEVEL,pooled,infl_exp,real_macro,b,0.1,11,0.12388975336796193,0.08659781187835507,0.15369149689191103,-0.01855097158621169,0.2663304783221355,298,True
LEVEL,pooled,infl_exp,real_macro,b,0.1,12,0.16087994584813714,0.10772784238574434,0.13650646840427244,-0.016316586423710977,0.33807647811998526,297,False
LEVEL,pooled,infl_exp,real_macro,b,0.1,13,-0.08869490132360625,0.11573726966674897,0.4441443800349827,-0.27906576910841885,0.10167596646120639,296,True
LEVEL,pooled,infl_exp,real_macro,b,0.1,14,0.10369958955197944,0.11280917338395224,0.3587956594315891,-0.08185498844201189,0.2892541675459708,295,True
LEVEL,pooled,infl_exp,real_macro,b,0.1,15,-0.07482118142741001,0.1263125568990959,0.554119747335562,-0.28258684877240214,0.1329444859175821,294,True
LEVEL,pooled,infl_exp,real_macro,b,0.1,16,-0.16769935675313263,0.10907827329587229,0.12538307947689453,-0.3471171502054521,0.011718436699186818,293,True
LEVEL,pooled,infl_exp,real_macro,b,0.1,17,0.5178001382660113,0.08736676625160576,9.621613829909487e-09,0.3740945959220361,0.6615056806099866,292,True
LEVEL,pooled,infl_exp,real_macro,b,0.1,18,-0.2139174514281308,0.19166566838483975,0.2653993596311407,-0.5291794212330125,0.10134451837675101,291,True
LEVEL,pooled,infl_exp,real_macro,b,0.1,19,-0.023526682570206958,0.1873560982232992,0.9001670184515058,-0.33170004026427696,0.28464667512386305,290,True
LEVEL,pooled,infl_exp,real_macro,b,0.1,20,-0.1919678269277938,0.09490462114652574,0.044119089798936445,-0.34807203723511204,-0.03586361662047555,289,True
LEVEL,pooled,infl_exp,real_macro,b,0.1,21,-0.16385199093588199,0.1093772575964369,0.13533478238109373,-0.34376156979938666,0.016057587927622713,288,True
LEVEL,pooled,infl_exp,real_macro,b,0.1,22,0.08593602426390134,0.10272653941031629,0.4036159683058738,-0.08303409666933076,0.25490614519713345,287,True
LEVEL,pooled,infl_exp,real_macro,b,0.1,23,-0.05755532346665859,0.1018593053277593,0.5725325962134997,-0.2250989712737809,0.10998832434046371,286,True
LEVEL,pooled,infl_exp,real_macro,b,0.1,24,0.0210687824235265,0.1879850629743634,0.9108499228212895,-0.28813913022255605,0.33027669506960905,285,False
LEVEL,pooled,freight,physical_channel,b,0.1,0,-0.007630886830909844,0.00773854607437866,0.3249382646734793,-0.02035966240868266,0.005097888746862973,309,True
LEVEL,pooled,freight,physical_channel,b,0.1,1,-0.008898591407628942,0.011000678741806462,0.41925202453988114,-0.02699309773501726,0.009195914919759376,308,True
LEVEL,pooled,freight,physical_channel,b,0.1,2,0.011799039348480811,0.014029630934424546,0.4010633584030275,-0.011277649978797974,0.034875728675759596,307,True
LEVEL,pooled,freight,physical_channel,b,0.1,3,0.01673450546678623,0.0065062922573005345,0.010629515219111109,0.006032607049359167,0.027436403884213298,306,True
LEVEL,pooled,freight,physical_channel,b,0.1,4,-0.0054746029235133165,0.005955113261395184,0.35873260808236673,-0.015269892570425995,0.004320686723399362,305,True
LEVEL,pooled,freight,physical_channel,b,0.1,5,0.004940399350871871,0.006910068215666105,0.4752401301782397,-0.00642565141614861,0.016306450117892352,304,False
LEVEL,pooled,freight,physical_channel,b,0.1,6,0.00705782140971678,0.010448027564791554,0.49991490594460164,-0.010127654624719564,0.024243297444153124,303,True
LEVEL,pooled,freight,physical_channel,b,0.1,7,0.009022550702241006,0.005410955478160297,0.09656548968575841,0.00012232095871610345,0.01792278044576591,302,True
LEVEL,pooled,freight,physical_channel,b,0.1,8,0.003051562419614129,0.00669714719252688,0.6490031061703828,-0.007964264430241579,0.014067389269469837,301,True
LEVEL,pooled,freight,physical_channel,b,0.1,9,0.01815941313411429,0.006556444165211819,0.005996956788896178,0.007375022169060811,0.028943804099167768,300,True
LEVEL,pooled,freight,physical_channel,b,0.1,10,-0.012397636666634071,0.008964321494758067,0.16780395457382866,-0.027142633390445918,0.002347360057177778,299,True
LEVEL,pooled,freight,physical_channel,b,0.1,11,0.01288314776934385,0.007066937205912191,0.06940656372575676,0.001259070474760881,0.02450722506392682,298,True
LEVEL,pooled,freight,physical_channel,b,0.1,12,-0.011919208117795677,0.008544736428918426,0.16419121903558276,-0.025974048824246518,0.0021356325886551664,297,True
LEVEL,pooled,freight,physical_channel,b,0.1,13,-0.00397943704184911,0.007739075274067974,0.6075354927839143,-0.016709083075650277,0.008750208991952056,296,True
LEVEL,pooled,freight,physical_channel,b,0.1,14,0.00022647012980314685,0.006384146590853998,0.9717284200719754,-0.010274516545152929,0.010727456804759223,295,True
LEVEL,pooled,freight,physical_channel,b,0.1,15,-0.019975744812256835,0.007735969884936875,0.010352758781375185,-0.03270028293548262,-0.007251206689031052,294,True
LEVEL,pooled,freight,physical_channel,b,0.1,16,-0.01647611194776033,0.008167968643829389,0.04468691031160365,-0.029911224796388997,-0.0030409990991316638,293,True
LEVEL,pooled,freight,physical_channel,b,0.1,17,0.0073653295744122715,0.007752201585465505,0.3429328333630609,-0.005385907320299617,0.02011656646912416,292,True
LEVEL,pooled,freight,physical_channel,b,0.1,18,-0.017337005231496505,0.008001641257913307,0.03115727094226129,-0.03049853387613975,-0.004175476586853261,291,False
LEVEL,pooled,freight,physical_channel,b,0.1,19,0.006412307301218334,0.007788290935900808,0.41107105544850947,-0.006398291292451386,0.019222905894888054,290,False
LEVEL,pooled,freight,physical_channel,b,0.1,20,-0.009942595928656317,0.00863188105291404,0.25043843704019725,-0.02414077678595567,0.0042555849286430355,289,True
LEVEL,pooled,freight,physical_channel,b,0.1,21,0.002484094017518146,0.005579105456477854,0.6565099211803174,-0.0066927178277142,0.011660905862750492,288,True
LEVEL,pooled,freight,physical_channel,b,0.1,22,-0.008295792781131073,0.007387943914781367,0.26252720971025584,-0.020447879125073263,0.0038562935628111174,287,True
LEVEL,pooled,freight,physical_channel,b,0.1,23,0.005210167301491708,0.01283491626710916,0.6851253621836157,-0.015901391272081244,0.02632172587506466,286,True
LEVEL,pooled,freight,physical_channel,b,0.1,24,-0.015124928262409298,0.005932146516722129,0.011364357688968506,-0.024882440976047235,-0.005367415548771362,285,True
LEVEL,pooled,oil,asset_price,b,0.25,0,-0.01652143760719582,0.0297239202412885,0.5787695618929395,-0.06541293562329549,0.03237006040890385,309,True
LEVEL,pooled,oil,asset_price,b,0.25,1,-0.023196938848329296,0.030487325036273605,0.44737405979823125,-0.07334412601029236,0.026950248313633768,308,True
LEVEL,pooled,oil,asset_price,b,0.25,2,0.024063653828591214,0.034635167271016065,0.4877743988415655,-0.03290612667721048,0.08103343433439292,307,True
LEVEL,pooled,oil,asset_price,b,0.25,3,-0.00832660803062879,0.03572920857434852,0.815895901183626,-0.06709592634225159,0.05044271028099401,306,True
LEVEL,pooled,oil,asset_price,b,0.25,4,-0.01577279209777771,0.025682138131641843,0.5396175311336677,-0.0580161501514775,0.02647056595592208,305,False
LEVEL,pooled,oil,asset_price,b,0.25,5,-0.06554341381279016,0.025560739581035677,0.010870307417287063,-0.10758708902021874,-0.02349973860536158,304,True
LEVEL,pooled,oil,asset_price,b,0.25,6,0.010128079589449612,0.02638368138286866,0.7013664944723119,-0.03326921442549394,0.05352537360439316,303,True
LEVEL,pooled,oil,asset_price,b,0.25,7,-0.039040797250891046,0.03523997941766784,0.2688958736915167,-0.09700540520973722,0.01892381070795513,302,True
LEVEL,pooled,oil,asset_price,b,0.25,8,0.016803921848918435,0.03138123673319964,0.5927561899366858,-0.03481361920990776,0.06842146290774463,301,True
LEVEL,pooled,oil,asset_price,b,0.25,9,0.020423466041620486,0.030987641974020985,0.5103992579725916,-0.030546669250021606,0.07139360133326259,300,True
LEVEL,pooled,oil,asset_price,b,0.25,10,0.053852418200989405,0.03517537956221117,0.12694349745039119,-0.004005932451308335,0.11171076885328715,299,True
LEVEL,pooled,oil,asset_price,b,0.25,11,-0.004298506850602735,0.02625485484565156,0.8700721985363488,-0.04748390006855714,0.03888688636735167,298,True
LEVEL,pooled,oil,asset_price,b,0.25,12,-0.008445678460248018,0.03693375577840072,0.8192983885347861,-0.06919630060929033,0.0523049436887943,297,True
LEVEL,pooled,oil,asset_price,b,0.25,13,0.014323080820872747,0.0358954378966325,0.6901945222232644,-0.044719660394414544,0.07336582203616004,296,True
LEVEL,pooled,oil,asset_price,b,0.25,14,0.022068113121690658,0.02864574855844771,0.44175559310610274,-0.025049950291411965,0.06918617653479328,295,True
LEVEL,pooled,oil,asset_price,b,0.25,15,-0.03547375750184756,0.02720677837654145,0.19340945584212338,-0.08022492559216665,0.009277410588471535,294,True
LEVEL,pooled,oil,asset_price,b,0.25,16,-0.03331888181554632,0.02905852385891421,0.2525758367978058,-0.08111590017873724,0.014478136547644606,293,True
LEVEL,pooled,oil,asset_price,b,0.25,17,-0.06100968447617561,0.03592612631569679,0.09064859795555305,-0.12010290364886621,-0.001916465303485007,292,False
LEVEL,pooled,oil,asset_price,b,0.25,18,-0.055688723551782005,0.033014770631028506,0.09283098278077283,-0.10999318876720018,-0.001384258336363825,291,True
LEVEL,pooled,oil,asset_price,b,0.25,19,0.08426186351678666,0.03068446631729099,0.006449182934649371,0.03379040780372029,0.13473331922985304,290,True
LEVEL,pooled,oil,asset_price,b,0.25,20,0.028560495265935515,0.030894446708147526,0.3561038851220625,-0.022256347454619914,0.07937733798649094,289,True
LEVEL,pooled,oil,asset_price,b,0.25,21,0.01524195565991704,0.026819538721176726,0.5703113543790306,-0.028872259878775945,0.059356171198610023,288,True
LEVEL,pooled,oil,asset_price,b,0.25,22,0.016034239452562105,0.02744488079852001,0.5595712315017787,-0.029108572270134345,0.061177051175258554,287,True
LEVEL,pooled,oil,asset_price,b,0.25,23,-0.032820165866922935,0.03649596787998658,0.3693410337638111,-0.0928506910034233,0.027210359269577426,286,True
LEVEL,pooled,oil,asset_price,b,0.25,24,0.009602398274907387,0.04013256802857162,0.8110892709807995,-0.05640980180576534,0.07561459835558011,285,True
LEVEL,pooled,dxy,asset_price,b,0.25,0,-0.0022194367317114327,0.004663890565399656,0.6345319936525782,-0.00989085404391381,0.005451980580490944,309,True
LEVEL,pooled,dxy,asset_price,b,0.25,1,-0.003936078133001786,0.004372090713931542,0.3687482698528694,-0.011127527401172933,0.0032553711351693626,308,True
LEVEL,pooled,dxy,asset_price,b,0.25,2,0.005954637704789434,0.0043769643066461925,0.17478589302969025,-0.0012448279100346913,0.013154103319613558,307,True
LEVEL,pooled,dxy,asset_price,b,0.25,3,-0.0027051067303318632,0.004283196325368951,0.5281916798216434,-0.0097503377410602,0.004340124280396473,306,True
LEVEL,pooled,dxy,asset_price,b,0.25,4,0.004753509915317089,0.00584518566397696,0.4167817469162116,-0.004860964924280163,0.014367984754914341,305,True
LEVEL,pooled,dxy,asset_price,b,0.25,5,0.001651026323283844,0.00561027020892897,0.7687602557120808,-0.007577046978050766,0.010879099624618454,304,True
LEVEL,pooled,dxy,asset_price,b,0.25,6,-0.003246998304538451,0.005269254953254175,0.5382618148845821,-0.011914151425730591,0.005420154816653689,303,True
LEVEL,pooled,dxy,asset_price,b,0.25,7,-0.014937252305202264,0.006143914203552758,0.015689262064077572,-0.025043091866594685,-0.004831412743809844,302,True
LEVEL,pooled,dxy,asset_price,b,0.25,8,-0.004997321412750999,0.005725786723141913,0.38355292192521556,-0.01441540247146156,0.004420759645959562,301,True
LEVEL,pooled,dxy,asset_price,b,0.25,9,-0.014286429148363311,0.005029637218277904,0.004845440627953477,-0.022559446169097837,-0.006013412127628787,300,True
LEVEL,pooled,dxy,asset_price,b,0.25,10,0.0005284617584209172,0.00642409473642964,0.934498740739477,-0.010038233768675239,0.011095157285517073,299,True
LEVEL,pooled,dxy,asset_price,b,0.25,11,-9.414232533799805e-05,0.004503782723009446,0.9833385157808276,-0.007502205672281464,0.0073139210216054676,298,True
LEVEL,pooled,dxy,asset_price,b,0.25,12,0.007088761625610118,0.005559979593896402,0.2034228641346284,-0.002056590975186552,0.01623411422640679,297,True
LEVEL,pooled,dxy,asset_price,b,0.25,13,-0.0016408502223157484,0.004329705074432903,0.7050064574136573,-0.008762581317626902,0.0054808808729954065,296,True
LEVEL,pooled,dxy,asset_price,b,0.25,14,-0.009470286993646937,0.0062201257881613105,0.12906144188422447,-0.019701483456398453,0.0007609094691045787,295,True
LEVEL,pooled,dxy,asset_price,b,0.25,15,0.001696009385870667,0.006606182863384794,0.7975851947881868,-0.009170194457272473,0.012562213229013807,294,True
LEVEL,pooled,dxy,asset_price,b,0.25,16,0.0069257278800876065,0.006856202199848641,0.3133493880624585,-0.004351721175446093,0.018203176935621304,293,True
LEVEL,pooled,dxy,asset_price,b,0.25,17,0.001051172733355088,0.0050175412860371865,0.8342198458715556,-0.007201948249361932,0.009304293716072108,292,True
LEVEL,pooled,dxy,asset_price,b,0.25,18,-0.011427235138691927,0.004960915196439832,0.022033694362416412,-0.019587214492554662,-0.003267255784829193,291,True
LEVEL,pooled,dxy,asset_price,b,0.25,19,-0.012287564120876837,0.005879798279416341,0.0376007652091754,-0.021958971646517833,-0.002616156595235843,290,True
LEVEL,pooled,dxy,asset_price,b,0.25,20,0.0013514037944624135,0.006667787472727395,0.8395457993392221,-0.009616130613794833,0.01231893820271966,289,True
LEVEL,pooled,dxy,asset_price,b,0.25,21,-0.009088343801006538,0.005558487814936453,0.1032509669753879,-0.018231242643770327,5.4555041757251704e-05,288,True
LEVEL,pooled,dxy,asset_price,b,0.25,22,0.004204233274556657,0.006239927037303265,0.5010627006857202,-0.006059533344664173,0.014467999893777487,287,True
LEVEL,pooled,dxy,asset_price,b,0.25,23,-0.00817646560014218,0.006027270522448324,0.17610102100457325,-0.018090443379609,0.0017375121793246403,286,True
LEVEL,pooled,dxy,asset_price,b,0.25,24,0.000894396656711649,0.0061077353982603045,0.8836914512656078,-0.009151934065576708,0.010940727379000006,285,True
LEVEL,pooled,vix,asset_price,b,0.25,0,-1.3571535620721988,0.8154326882685711,0.09716005323822556,-2.698420976905547,-0.015886147238850512,309,True
LEVEL,pooled,vix,asset_price,b,0.25,1,-1.576348251568561,0.876088073070623,0.07304731184711521,-3.0173848960877017,-0.13531160704942047,308,True
LEVEL,pooled,vix,asset_price,b,0.25,2,-0.8681920356466435,0.8269084237217564,0.2946610655087508,-2.2283353555620993,0.4919512842688123,307,True
LEVEL,pooled,vix,asset_price,b,0.25,3,-0.810514360666275,0.8413637348082746,0.3362170883901643,-2.194434551451102,0.5734058301185521,306,False
LEVEL,pooled,vix,asset_price,b,0.25,4,-1.779651626420673,1.0151145783409983,0.08068183259057801,-3.4493665223761782,-0.10993673046516772,305,False
LEVEL,pooled,vix,asset_price,b,0.25,5,-1.5214980183227453,1.2733326535569611,0.23315406807529845,-3.615943851841655,0.5729478151961644,304,True
LEVEL,pooled,vix,asset_price,b,0.25,6,1.5792028165742522,1.0285006811985995,0.12582506411614985,-0.11253025921732407,3.2709358923658285,303,True
LEVEL,pooled,vix,asset_price,b,0.25,7,-0.8610814460553229,1.0844322203329697,0.42785988880672443,-2.6448137168530463,0.9226508247424003,302,False
LEVEL,pooled,vix,asset_price,b,0.25,8,1.510431104048621,1.071046247182128,0.15960747628763838,-0.2512832002616654,3.272145408358907,301,True
LEVEL,pooled,vix,asset_price,b,0.25,9,0.9165616953687277,1.0863401373188222,0.3995699547134347,-0.8703088196030973,2.7034322103405524,300,True
LEVEL,pooled,vix,asset_price,b,0.25,10,1.5191333494331047,1.0628846369541787,0.15408260360847525,-0.2291563006919748,3.2674229995581845,299,True
LEVEL,pooled,vix,asset_price,b,0.25,11,1.8548859916627407,1.1419816469999737,0.10548509337750052,-0.023506662317181792,3.733278645642663,298,False
LEVEL,pooled,vix,asset_price,b,0.25,12,-0.6901482858229429,1.3631026124561472,0.6130559057443801,-2.9322525618284634,1.5519559901825777,297,False
