measure,channel,outcome,family,battery,tau,horizon,beta,se,pvalue,ci_low,ci_high,nobs,converged
LEVEL,pooled,freight,physical_channel,b,0.25,5,-0.0011960925214928864,0.004899832406086716,0.80733189800646,-0.00925559962609898,0.006863414583113207,298,True
LEVEL,pooled,freight,physical_channel,b,0.25,6,-0.0005028583144159882,0.005516967393487418,0.9274431496584057,-0.009577462141366778,0.008571745512534801,297,True
LEVEL,pooled,freight,physical_channel,b,0.25,7,0.011138934379340881,0.0047867049235343784,0.020707613950796254,0.0032655054247188887,0.019012363333962876,296,True
LEVEL,pooled,freight,physical_channel,b,0.25,8,0.001626323429658072,0.0049839185340235905,0.7444422653914956,-0.006571493047461295,0.009824139906777439,295,True
LEVEL,pooled,freight,physical_channel,b,0.25,9,-0.009237291724147667,0.004384620657799923,0.036075942518351396,-0.01644935091593622,-0.0020252325323591143,294,True
LEVEL,pooled,freight,physical_channel,b,0.25,10,-0.00037259498255082235,0.005622775201017399,0.9472165600377581,-0.009621237165477085,0.00887604720037544,293,True
LEVEL,pooled,freight,physical_channel,b,0.25,11,0.006534199696364151,0.00521450823337456,0.21128504085085997,-0.0020429030840703067,0.01511130247679861,292,True
LEVEL,pooled,freight,physical_channel,b,0.25,12,-0.0065186005352249055,0.0046867275530991645,0.16544230228382256,-0.014227581349473464,0.0011903802790236536,291,True
LEVEL,pooled,freight,physical_channel,b,0.25,13,0.005576901464557693,0.0044380510725073275,0.21001392222360218,-0.001723042938651856,0.012876845867767241,290,True
LEVEL,pooled,freight,physical_channel,b,0.25,14,0.0008766098417778423,0.0049295568779196336,0.8589965346985506,-0.007231789668131842,0.008985009351687527,289,True
LEVEL,pooled,freight,physical_channel,b,0.25,15,-0.008203384988867413,0.005361873770213272,0.1272454674784125,-0.017022882507058676,0.0006161125293238524,288,True
LEVEL,pooled,freight,physical_channel,b,0.25,16,-0.01249763354220157,0.0048107024141681685,0.009917079147909241,-0.020410534856330285,-0.004584732228072853,287,True
LEVEL,pooled,freight,physical_channel,b,0.25,17,0.0034838281615394706,0.004721815442326984,0.4612971623054257,-0.004282867094567539,0.01125052341764648,286,True
LEVEL,pooled,freight,physical_channel,b,0.25,18,-0.008011415964325863,0.004773608750427433,0.0945094502879435,-0.015863303631113712,-0.00015952829753801412,285,True
LEVEL,pooled,freight,physical_channel,b,0.25,19,0.006210443475829663,0.004017492602433032,0.12337591881315024,-0.0003977438025330191,0.012818630754192345,284,False
LEVEL,pooled,freight,physical_channel,b,0.25,20,0.0006304827700580606,0.004350101612362578,0.8848765372173325,-0.0065247976446439725,0.007785763184760094,283,True
LEVEL,pooled,freight,physical_channel,b,0.25,21,0.004506698775785356,0.004004682541854263,0.26149989202975926,-0.0020804178279728684,0.01109381537954358,282,True
LEVEL,pooled,freight,physical_channel,b,0.25,22,-0.0007615877997224629,0.004354860288921711,0.8613120224557753,-0.007924695540822275,0.006401519941377349,281,True
LEVEL,pooled,freight,physical_channel,b,0.25,23,-0.003725635976760344,0.004570754645056337,0.41578301151513,-0.01124385833258655,0.003792586379065861,280,True
LEVEL,pooled,freight,physical_channel,b,0.25,24,0.001780606780782179,0.006367726689944011,0.7799917553192999,-0.008693371560607921,0.01225458512217228,279,True
LEVEL,pooled,oil,asset_price,b,0.5,0,-0.02092541348974919,0.026537665099497867,0.431073271169123,-0.06457598817948176,0.022725161199983378,303,True
LEVEL,pooled,oil,asset_price,b,0.5,1,-0.05296286312952958,0.02780465473492885,0.057850467095545186,-0.09869745031641072,-0.007228275942648438,302,True
LEVEL,pooled,oil,asset_price,b,0.5,2,0.001151666266558271,0.03062473452432121,0.9700295031644716,-0.04922153939019744,0.05152487192331398,301,True
LEVEL,pooled,oil,asset_price,b,0.5,3,-0.02578816738554579,0.0312973019292987,0.4106761661847835,-0.07726764797774807,0.025691313206656484,300,True
LEVEL,pooled,oil,asset_price,b,0.5,4,0.03259474898235437,0.02909562466213956,0.2635935628005803,-0.015263294771584585,0.08045279273629333,299,True
LEVEL,pooled,oil,asset_price,b,0.5,5,-0.03093391013201341,0.027760029742818288,0.26612740915963745,-0.07659509573876881,0.014727275474741994,298,True
LEVEL,pooled,oil,asset_price,b,0.5,6,-0.016078928507106127,0.02948327826799216,0.5859595291365867,-0.06457460570063256,0.0324167486864203,297,True
LEVEL,pooled,oil,asset_price,b,0.5,7,0.016831619885692817,0.027300832238272205,0.5380720415548471,-0.028074253040222895,0.06173749281160853,296,True
LEVEL,pooled,oil,asset_price,b,0.5,8,0.044372703367649535,0.027776679478272483,0.11134141839036095,-0.0013158686168554812,0.09006127535215455,295,True
LEVEL,pooled,oil,asset_price,b,0.5,9,-0.0015971029101322642,0.025564274178674264,0.9502322702877146,-0.04364659201330649,0.040452386193041964,294,True
LEVEL,pooled,oil,asset_price,b,0.5,10,0.07356089911151642,0.027610030326329842,0.008188324347862598,0.02814644058901264,0.1189753576340202,293,True
LEVEL,pooled,oil,asset_price,b,0.5,11,0.011111796453349143,0.027901776019537743,0.6907700558476677,-0.034782541030775126,0.05700613393747341,292,True
LEVEL,pooled,oil,asset_price,b,0.5,12,-0.030901726713473465,0.03013389593513967,0.3060787220291773,-0.08046757473656618,0.018664121309619246,291,True
LEVEL,pooled,oil,asset_price,b,0.5,13,0.003704122076896965,0.028777122880351204,0.8976798634115708,-0.04363003286607691,0.05103827701987084,290,False
LEVEL,pooled,oil,asset_price,b,0.5,14,0.03342122958620308,0.026928464218044092,0.2156788523166289,-0.010872152451079684,0.07771461162348585,289,True
LEVEL,pooled,oil,asset_price,b,0.5,15,0.020333482450283213,0.028106378097486624,0.47005548790242263,-0.02589739550383708,0.0665643604044035,288,False
LEVEL,pooled,oil,asset_price,b,0.5,16,-0.000684631646429068,0.026633352774582245,0.9795117919348963,-0.04449259855557873,0.043123335262720594,287,True
LEVEL,pooled,oil,asset_price,b,0.5,17,-0.06665830689595964,0.027477016455846635,0.015953940659365257,-0.11185397707116426,-0.02146263672075502,286,False
LEVEL,pooled,oil,asset_price,b,0.5,18,-0.04903258920061404,0.02864848106765707,0.08819070463522032,-0.09615514719140036,-0.0019100312098277242,285,True
LEVEL,pooled,oil,asset_price,b,0.5,19,0.06139966141487285,0.02805134023697135,0.02951266520607153,0.015259312685240757,0.10754001014450495,284,True
LEVEL,pooled,oil,asset_price,b,0.5,20,0.036627201907968754,0.028670863667774705,0.20258549656124178,-0.01053217218380166,0.08378657599973917,283,True
LEVEL,pooled,oil,asset_price,b,0.5,21,-0.013264409325028481,0.028915162355540123,0.646816453544407,-0.06082561899942933,0.03429680034937237,282,True
LEVEL,pooled,oil,asset_price,b,0.5,22,0.001632300106152229,0.029046299085248195,0.9552296302966274,-0.0461446102937355,0.049409210506039955,281,True
LEVEL,pooled,oil,asset_price,b,0.5,23,0.001095138263238482,0.028917895869477996,0.9698208316911228,-0.046470567641477396,0.04866084416795436,280,True
LEVEL,pooled,oil,asset_price,b,0.5,24,0.060445802058630704,0.027856525865829856,0.0309529913848127,0.014625894453952966,0.10626570966330845,279,True
LEVEL,pooled,dxy,asset_price,b,0.5,0,-0.005684985151791722,0.005010715773219484,0.25754539977401036,-0.01392687916499474,0.0025569088614112966,303,False
LEVEL,pooled,dxy,asset_price,b,0.5,1,0.0017108350647041526,0.005000414521100358,0.7325088367073175,-0.006514114896588581,0.009935785025996886,302,True
LEVEL,pooled,dxy,asset_price,b,0.5,2,0.002718112153526464,0.005077830039331584,0.5928850360447785,-0.005634175003711229,0.011070399310764157,301,True
LEVEL,pooled,dxy,asset_price,b,0.5,3,0.003783265953688053,0.005023665603941468,0.4520479116796939,-0.004479928635546429,0.012046460542922535,300,True
LEVEL,pooled,dxy,asset_price,b,0.5,4,-0.0029045729557883315,0.004913179009275116,0.5548926136460898,-0.010986033269056348,0.0051768873574796846,299,True
LEVEL,pooled,dxy,asset_price,b,0.5,5,0.0022989046929464685,0.005085851366952468,0.651617753529874,-0.006066576374121401,0.010664385760014338,298,True
LEVEL,pooled,dxy,asset_price,b,0.5,6,-0.001820356687034952,0.005283224024078565,0.7306988088640313,-0.010510486885037732,0.006869773510967828,297,True
LEVEL,pooled,dxy,asset_price,b,0.5,7,-0.00851675915928407,0.005291194955599353,0.1086603065348041,-0.017220000372909,0.00018648205434085817,296,True
LEVEL,pooled,dxy,asset_price,b,0.5,8,-0.015155826107461579,0.005011403293528206,0.002735109330929317,-0.023398850990938004,-0.006912801223985155,295,True
LEVEL,pooled,dxy,asset_price,b,0.5,9,0.0067819522116038256,0.005325974574065126,0.20399735998450172,-0.001978496383598519,0.01554240080680617,294,True
LEVEL,pooled,dxy,asset_price,b,0.5,10,-0.0019727134193412432,0.00536882143665649,0.7135849920948755,-0.010803638831880484,0.006858211993197997,293,True
LEVEL,pooled,dxy,asset_price,b,0.5,11,0.003817195805809137,0.005270674575825954,0.46956408886723133,-0.004852292386719095,0.01248668399833737,292,True
LEVEL,pooled,dxy,asset_price,b,0.5,12,-0.002254067763172607,0.005143786510680008,0.6615924920290082,-0.010714843661528676,0.006206708135183462,291,True
LEVEL,pooled,dxy,asset_price,b,0.5,13,-0.00035083804741020685,0.005260423597363467,0.9468762732642498,-0.009003464880834616,0.008301788786014203,290,False
LEVEL,pooled,dxy,asset_price,b,0.5,14,-0.01651675684795406,0.0054696301792559205,0.0027808813245252017,-0.02551349788638639,-0.007520015809521731,289,True
LEVEL,pooled,dxy,asset_price,b,0.5,15,0.0027465335504839317,0.005313298683351171,0.6056536416756811,-0.005993065059902724,0.011486132160870587,288,True
LEVEL,pooled,dxy,asset_price,b,0.5,16,0.001944100732262033,0.005273065303607569,0.7126636252090647,-0.006729319857528842,0.010617521322052908,287,True
LEVEL,pooled,dxy,asset_price,b,0.5,17,-0.0015880731632289535,0.005422010877291232,0.7698387866513268,-0.01050648742011177,0.007330341093653863,286,True
LEVEL,pooled,dxy,asset_price,b,0.5,18,-0.01714937742327005,0.005470679212524603,0.0019195219897797224,-0.02614784396787917,-0.008150910878660935,285,True
LEVEL,pooled,dxy,asset_price,b,0.5,19,-0.0035165239616619104,0.005484378678224576,0.5219734213222329,-0.012537524122114925,0.005504476198791105,284,True
LEVEL,pooled,dxy,asset_price,b,0.5,20,-0.008593597627473137,0.005699764083894976,0.13286636242907346,-0.017968875253635525,0.0007816799986892498,283,False
LEVEL,pooled,dxy,asset_price,b,0.5,21,-0.0010291913736004688,0.005613460522017055,0.8546747909510127,-0.010262512272989126,0.008204129525788188,282,True
LEVEL,pooled,dxy,asset_price,b,0.5,22,0.0045517042943221675,0.005669224515429291,0.42279796033829,-0.004773340211883904,0.013876748800528239,281,True
LEVEL,pooled,dxy,asset_price,b,0.5,23,-0.0032253818719387706,0.0054518450283299585,0.5546401746310542,-0.012192868940364655,0.005742105196487114,280,True
LEVEL,pooled,dxy,asset_price,b,0.5,24,-0.0008042170691825445,0.00512716449184047,0.8754858831769201,-0.009237652179563145,0.0076292180411980555,279,True
LEVEL,pooled,vix,asset_price,b,0.5,0,-0.8069210173853207,0.9701552957245421,0.40627499887134166,-2.402684474264012,0.7888424394933704,303,True
LEVEL,pooled,vix,asset_price,b,0.5,1,-1.7168319271804648,1.1088926163224562,0.12271873163572339,-3.540797969038164,0.10713411467723444,302,True
LEVEL,pooled,vix,asset_price,b,0.5,2,-1.7431280868913746,1.224893452812712,0.15585311519028822,-3.757898525379476,0.2716423515967268,301,True
LEVEL,pooled,vix,asset_price,b,0.5,3,-2.2870127487731224,1.3917062778033786,0.10147303769801684,-4.576165867469143,0.0021403699228979,300,True
LEVEL,pooled,vix,asset_price,b,0.5,4,-1.1368157660162979,1.338587248702792,0.3964832522540719,-3.338595857036078,1.0649643250034821,299,True
LEVEL,pooled,vix,asset_price,b,0.5,5,-1.21405906137079,1.44179776527634,0.4005078061979227,-3.585605344916105,1.1574872221745252,298,False
LEVEL,pooled,vix,asset_price,b,0.5,6,0.34597151197067433,1.5095974458641184,0.8189021524823734,-2.1370953220955995,2.829038346036948,297,True
LEVEL,pooled,vix,asset_price,b,0.5,7,-1.4028279427438974,1.4173675020543823,0.3231930495831517,-3.7341900192211965,0.9285341337334017,296,False
LEVEL,pooled,vix,asset_price,b,0.5,8,1.1481679407470438,1.4938449283187918,0.4428106060620425,-1.308988307701183,3.6053241891952705,295,True
LEVEL,pooled,vix,asset_price,b,0.5,9,-1.3672121832496487,1.5609648649265278,0.38188750874229804,-3.9347709028678626,1.2003465363685653,294,True
LEVEL,pooled,vix,asset_price,b,0.5,10,-0.3544451557099819,1.451214356273883,0.8072336433404377,-2.7414803531111245,2.0325900416911606,293,False
LEVEL,pooled,vix,asset_price,b,0.5,11,-0.7699613796867197,1.7914321061245189,0.6676901635117782,-3.7166049768829494,2.17668221750951,292,True
LEVEL,pooled,vix,asset_price,b,0.5,12,0.32304758770624176,1.642577908043962,0.8442368266925385,-2.3787526418902307,3.0248478173027142,291,True
LEVEL,pooled,vix,asset_price,b,0.5,13,0.9539005222904962,1.6531796372221559,0.5644284183891328,-1.765337999996686,3.6731390445776784,290,True
LEVEL,pooled,vix,asset_price,b,0.5,14,-0.3660924229770899,1.654464505258101,0.8250509582595231,-3.0874443651133503,2.3552595191591705,289,False
LEVEL,pooled,vix,asset_price,b,0.5,15,-0.8808898818388116,1.5573206979859593,0.5721232890305524,-3.442454480247615,1.680674716569992,288,True
LEVEL,pooled,vix,asset_price,b,0.5,16,-0.11229071826528525,1.4945243082262891,0.9401654952860564,-2.570564447218437,2.3459830106878665,287,True
LEVEL,pooled,vix,asset_price,b,0.5,17,0.04248785736854188,1.5965506328985308,0.9787895486444674,-2.583604241766275,2.6685799565033586,286,True
LEVEL,pooled,vix,asset_price,b,0.5,18,-2.9415282467380166,1.6324538656198042,0.07273201456654642,-5.626675908433702,-0.25638058504233063,285,False
LEVEL,pooled,vix,asset_price,b,0.5,19,-3.5671848519996274,1.7705458066348378,0.04497774457169592,-6.479473543726661,-0.6548961602725942,284,True
LEVEL,pooled,vix,asset_price,b,0.5,20,-3.626572053975906,1.743733567022573,0.03854532312340902,-6.494758536130013,-0.7583855718217984,283,True
LEVEL,pooled,vix,asset_price,b,0.5,21,-4.67475348226435,1.867412107897471,0.012931425141210198,-7.7463730609526,-1.6031339035761012,282,True
LEVEL,pooled,vix,asset_price,b,0.5,22,-3.4316728935646097,1.7503707760586225,0.05102990640664537,-6.310776613074498,-0.5525691740547214,281,True
LEVEL,pooled,vix,asset_price,b,0.5,23,-3.079426606069319,1.7788986809144773,0.08466040226216426,-6.0054545533506865,-0.15339865878795145,280,True
LEVEL,pooled,vix,asset_price,b,0.5,24,-3.1438150685025903,1.6754686908736551,0.06176351126729611,-5.899715821529757,-0.3879143154754239,279,True
LEVEL,pooled,us10y,asset_price,b,0.5,0,-0.0658824905971187,0.0706297006690676,0.35174801571062503,-0.18205800991313137,0.05029302871889395,303,False
LEVEL,pooled,us10y,asset_price,b,0.5,1,0.0515001959885808,0.07083886364739424,0.46784366979012154,-0.06501936581095641,0.168019757788118,302,True
LEVEL,pooled,us10y,asset_price,b,0.5,2,-0.05014023089342601,0.06929564725071322,0.46994947025039674,-0.16412142760571147,0.06384096581885944,301,True
LEVEL,pooled,us10y,asset_price,b,0.5,3,-0.12238144915949078,0.07230629693407072,0.0916877281427262,-0.24131472392292713,-0.0034481743960544514,300,True
LEVEL,pooled,us10y,asset_price,b,0.5,4,0.023918407883940063,0.07330443285685753,0.7444577724445488,-0.09665665437228271,0.14449347014016284,299,False
LEVEL,pooled,us10y,asset_price,b,0.5,5,0.03926179075716574,0.07387946196182921,0.5955574989210246,-0.08225911020797236,0.16078269172230383,298,True
LEVEL,pooled,us10y,asset_price,b,0.5,6,0.07011620684443187,0.07653284213872413,0.3604043965373374,-0.055769116128352975,0.19600152981721672,297,False
LEVEL,pooled,us10y,asset_price,b,0.5,7,0.0057332097076425725,0.0750831076260812,0.9391911083765492,-0.11776751219390483,0.12923393160918997,296,True
LEVEL,pooled,us10y,asset_price,b,0.5,8,-0.01248380738697108,0.07481172577620168,0.8675989092906579,-0.13553814586845536,0.1105705310945132,295,True
LEVEL,pooled,us10y,asset_price,b,0.5,9,-0.03960051519791907,0.07431281025316464,0.5945549880360679,-0.1618342106717935,0.08263318027595533,294,True
LEVEL,pooled,us10y,asset_price,b,0.5,10,0.04905524282854756,0.07655217709356507,0.5222012271548717,-0.07686188331483434,0.17497236897192947,293,True
LEVEL,pooled,us10y,asset_price,b,0.5,11,-0.19712656895416103,0.07544178745357803,0.009490819201368106,-0.3212172666708809,-0.07303587123744114,292,True
LEVEL,pooled,us10y,asset_price,b,0.5,12,0.010541749811643797,0.07513109193890725,0.8885213444723892,-0.11303789926089232,0.1341213988841799,291,True
LEVEL,pooled,us10y,asset_price,b,0.5,13,-0.010355247139813173,0.07748121260348428,0.8937831366928151,-0.1378005007112524,0.11709000643162606,290,True
LEVEL,pooled,us10y,asset_price,b,0.5,14,0.005487714922240983,0.07602770246364401,0.9425135721094594,-0.11956672722387127,0.13054215706835323,289,True
LEVEL,pooled,us10y,asset_price,b,0.5,15,0.04782024162833487,0.07185955096808962,0.5063410251724865,-0.07037820141263151,0.16601868466930125,288,True
LEVEL,pooled,us10y,asset_price,b,0.5,16,-0.08910652942380182,0.07315226333502171,0.22429570895179354,-0.20943129509012148,0.03121823624251785,287,False
LEVEL,pooled,us10y,asset_price,b,0.5,17,0.07375717583738606,0.0739835634107165,0.3197277124846052,-0.04793495677352522,0.19544930844829733,286,True
LEVEL,pooled,us10y,asset_price,b,0.5,18,0.028607140689838828,0.07442805005771175,0.7010297269792439,-0.09381610739451407,0.15103038877419173,285,True
LEVEL,pooled,us10y,asset_price,b,0.5,19,-0.00681619860992555,0.07563276138074339,0.9282604969221611,-0.13122102048339657,0.11758862326354545,284,True
LEVEL,pooled,us10y,asset_price,b,0.5,20,0.0424538274313786,0.07696989288611357,0.5817300605788894,-0.08415038004841163,0.16905803491116883,283,True
LEVEL,pooled,us10y,asset_price,b,0.5,21,0.03453911898856532,0.07366409461131204,0.6395624505225997,-0.08662753420894768,0.15570577218607834,282,True
LEVEL,pooled,us10y,asset_price,b,0.5,22,-0.030980015430472463,0.07054262066480521,0.6609151265136429,-0.14701230088563919,0.08505227002469426,281,True
LEVEL,pooled,us10y,asset_price,b,0.5,23,-0.0292637030195948,0.06822141839189592,0.6683247373452758,-0.14147795049727868,0.08295054445808908,280,True
LEVEL,pooled,us10y,asset_price,b,0.5,24,0.0542680736028327,0.06931475164198131,0.43441072039681217,-0.059744547036720774,0.16828069424238618,279,True
LEVEL,pooled,ip,real_macro,b,0.5,0,0.3338515033340741,0.15325288748810428,0.030222974931480576,0.08177293550847986,0.5859300711596683,303,True
LEVEL,pooled,ip,real_macro,b,0.5,1,-0.19916613045071685,0.15428060773885344,0.1978145837845974,-0.4529351476582473,0.05460288675681357,302,True
LEVEL,pooled,ip,real_macro,b,0.5,2,0.006622614367472579,0.163272140641547,0.9676748740139061,-0.26193615834690687,0.275181387081852,301,True
LEVEL,pooled,ip,real_macro,b,0.5,3,0.5014394896055023,0.17474645214128323,0.004433509579096946,0.21400715400401077,0.788871825206994,300,True
LEVEL,pooled,ip,real_macro,b,0.5,4,0.07104851183612482,0.1655125193066358,0.668072415851607,-0.20119535585127063,0.34329237952352026,299,True
LEVEL,pooled,ip,real_macro,b,0.5,5,0.007933139610031503,0.16308031153924699,0.9612376935590107,-0.26031010230967494,0.27617638152973795,298,False
LEVEL,pooled,ip,real_macro,b,0.5,6,0.33617186695053647,0.16092442947303282,0.03764717095197564,0.07147473546672206,0.6008689984343509,297,True
LEVEL,pooled,ip,real_macro,b,0.5,7,0.07325086901420264,0.1524114808279796,0.631183993471469,-0.17744370801474435,0.3239454460431496,296,True
LEVEL,pooled,ip,real_macro,b,0.5,8,-0.16680864111776827,0.15554041156443685,0.284488263739002,-0.42264985121705695,0.0890325689815204,295,True
LEVEL,pooled,ip,real_macro,b,0.5,9,0.12662073219155445,0.1590428209688501,0.426659212220336,-0.1349814287196523,0.3882228931027612,294,True
LEVEL,pooled,ip,real_macro,b,0.5,10,-0.20786831861721566,0.16803527028281315,0.21716298517324895,-0.4842617423976718,0.06852510516324045,293,True
LEVEL,pooled,ip,real_macro,b,0.5,11,2.5226227649000066e-06,0.16544037655171995,0.999987845429991,-0.272122680792549,0.2721277260380788,292,True
LEVEL,pooled,ip,real_macro,b,0.5,12,0.09519518598847299,0.17441672631206173,0.5856718222990752,-0.19169479888692403,0.38208517086387,291,True
LEVEL,pooled,ip,real_macro,b,0.5,13,0.25524959712879536,0.17904328586510548,0.155165278404707,-0.03925040100773264,0.5497495952653233,290,True
LEVEL,pooled,ip,real_macro,b,0.5,14,-0.1796535885076196,0.16976567767071407,0.29092242866559165,-0.4588932791561682,0.099586102140929,289,True
LEVEL,pooled,ip,real_macro,b,0.5,15,0.46906951380276496,0.16285083021774452,0.004303212085709387,0.20120373506704947,0.7369352925384804,288,True
LEVEL,pooled,ip,real_macro,b,0.5,16,0.07566629083451915,0.16877517931271527,0.6542928012183634,-0.20194417499738565,0.35327675666642394,287,True
LEVEL,pooled,ip,real_macro,b,0.5,17,-0.03301784921700346,0.16156866772631936,0.8382348658437847,-0.29877465832835715,0.23273895989435023,286,True
LEVEL,pooled,ip,real_macro,b,0.5,18,-0.31495136560897663,0.16964218335340903,0.06451767962463027,-0.5939879261817982,-0.03591480503615513,285,True
LEVEL,pooled,ip,real_macro,b,0.5,19,-0.0036701860327639224,0.18579652627009896,0.9842551661900302,-0.3092782761431207,0.30193790407759286,284,True
LEVEL,pooled,ip,real_macro,b,0.5,20,-0.06460630734704864,0.18907576062664086,0.7328615917215955,-0.37560825798238723,0.24639564328828994,283,False
LEVEL,pooled,ip,real_macro,b,0.5,21,0.10454817340723821,0.18794713932312446,0.5785202985636487,-0.2045973603835567,0.4136937071980331,282,False
LEVEL,pooled,ip,real_macro,b,0.5,22,0.04086788389145113,0.19519790660428146,0.8343307001897927,-0.28020410075993596,0.3619398685428382,281,True
LEVEL,pooled,ip,real_macro,b,0.5,23,0.12968774571508845,0.18278321721889995,0.4786598462561489,-0.1709638920732779,0.4303393835034548,280,True
LEVEL,pooled,ip,real_macro,b,0.5,24,0.1529814316664755,0.18002928076096275,0.3962690994998443,-0.14314038375065896,0.44910324708360994,279,True
LEVEL,pooled,cpi,real_macro,b,0.5,0,0.040342778476087915,0.05556838371850005,0.4684547413769567,-0.05105907902711802,0.13174463597929387,303,True
LEVEL,pooled,cpi,real_macro,b,0.5,1,-0.018490389498992954,0.06064868130678251,0.760691264841695,-0.11824859291627812,0.08126781391829221,302,True
LEVEL,pooled,cpi,real_macro,b,0.5,2,-0.09529600789937831,0.06145316707414522,0.12212978986088888,-0.19637747264894087,0.005785456850184251,301,True
LEVEL,pooled,cpi,real_macro,b,0.5,3,-0.05556686449511972,0.06743258513639887,0.4106411888624242,-0.1664835967314393,0.05534986774119989,300,True
LEVEL,pooled,cpi,real_macro,b,0.5,4,-0.03476422973511717,0.07171178599834044,0.6282260905353498,-0.15271962102965525,0.0831911615594209,299,True
LEVEL,pooled,cpi,real_macro,b,0.5,5,0.09018813673998238,0.06700561013785761,0.17943836653448544,-0.02002628412136903,0.2004025576013338,298,True
LEVEL,pooled,cpi,real_macro,b,0.5,6,0.04980785598377224,0.07046725432126512,0.48028846889239574,-0.0661004628678725,0.16571617483541698,297,True
LEVEL,pooled,cpi,real_macro,b,0.5,7,-0.03631060973634703,0.07123690502217223,0.6106697276058517,-0.15348489133486456,0.0808636718621705,296,True
LEVEL,pooled,cpi,real_macro,b,0.5,8,-0.03444298654085287,0.07269642281864279,0.6360353936781968,-0.15401796128049522,0.08513198819878949,295,True
LEVEL,pooled,cpi,real_macro,b,0.5,9,0.05944464704339225,0.0676246920168802,0.38017426721679787,-0.051788072892049425,0.17067736697883393,294,True
LEVEL,pooled,cpi,real_macro,b,0.5,10,0.07345250886521626,0.06924008442432084,0.28972943124781636,-0.04043729513055401,0.18734231286098652,293,True
LEVEL,pooled,cpi,real_macro,b,0.5,11,0.009964671708075912,0.07288748632267855,0.8913617998225155,-0.10992457452915773,0.12985391794530954,292,False
LEVEL,pooled,cpi,real_macro,b,0.5,12,-0.031216017530084628,0.07557055874390935,0.6798910587478496,-0.1555185251707532,0.09308649011058395,291,True
LEVEL,pooled,cpi,real_macro,b,0.5,13,-0.06452533878200484,0.07117197739685516,0.3654452769294065,-0.18159282394053022,0.05254214637652056,290,True
LEVEL,pooled,cpi,real_macro,b,0.5,14,-0.03960658906112258,0.07145250356240081,0.579843718106208,-0.15713549870050053,0.07792232057825538,289,True
LEVEL,pooled,cpi,real_macro,b,0.5,15,-0.09335429003954232,0.0619327167522089,0.1329349878558136,-0.19522454381637133,0.008515963737286691,288,True
LEVEL,pooled,cpi,real_macro,b,0.5,16,0.05500770867399751,0.06817692240698077,0.42050029461792243,-0.05713334942151389,0.1671487667695089,287,True
LEVEL,pooled,cpi,real_macro,b,0.5,17,-0.040308702658194306,0.07187915125078585,0.5754312425391829,-0.15853938529524286,0.07792197997885425,286,True
LEVEL,pooled,cpi,real_macro,b,0.5,18,-0.12202968740763254,0.0676204344662989,0.07230355494141844,-0.23325540429555863,-0.010803970519706455,285,True
LEVEL,pooled,cpi,real_macro,b,0.5,19,-0.010937390974049777,0.0715024139440613,0.8785461073320968,-0.12854839588572453,0.10667361393762498,284,True
LEVEL,pooled,cpi,real_macro,b,0.5,20,0.002170962320747094,0.06831280679510854,0.9746725739776239,-0.11019360570342236,0.11453553034491655,283,True
LEVEL,pooled,cpi,real_macro,b,0.5,21,0.057173610951849696,0.06558063291230483,0.38413734819744927,-0.05069693095172799,0.1650441528554274,282,True
LEVEL,pooled,cpi,real_macro,b,0.5,22,0.05746628501452733,0.07447096914279609,0.44103583359175913,-0.065027558682592,0.17996012871164666,281,True
LEVEL,pooled,cpi,real_macro,b,0.5,23,0.041805815190997464,0.07187734136899061,0.5613377404756089,-0.07642189045541584,0.16003352083741076,280,True
LEVEL,pooled,cpi,real_macro,b,0.5,24,0.05518582630156743,0.07318398518789417,0.451514193366999,-0.0651911171695031,0.17556276977263796,279,True
LEVEL,pooled,infl_exp,real_macro,b,0.5,0,0.017699719119143253,0.07590440460627887,0.8157917306416705,-0.10715191609908657,0.1425513543373731,303,True
LEVEL,pooled,infl_exp,real_macro,b,0.5,1,-0.059222071766413364,0.07175876872315773,0.4099227165879435,-0.17725474276627123,0.05881059923344449,302,True
LEVEL,pooled,infl_exp,real_macro,b,0.5,2,0.0012751470404808174,0.078507377945904,0.9870528855760764,-0.12785799831628938,0.13040829239725102,301,True
LEVEL,pooled,infl_exp,real_macro,b,0.5,3,0.0038180165233256957,0.07652977877910616,0.9602472247836329,-0.1220622676712809,0.12969830071793229,300,False
LEVEL,pooled,infl_exp,real_macro,b,0.5,4,0.017078589201031225,0.07816724071888938,0.8272134987043631,-0.11149508020422277,0.14565225860628522,299,True
LEVEL,pooled,infl_exp,real_macro,b,0.5,5,0.03796373744671655,0.07866845762685165,0.6297857791763982,-0.09143436040748859,0.1673618353009217,298,True
LEVEL,pooled,infl_exp,real_macro,b,0.5,6,0.005707000270586349,0.0720234617114468,0.9369021756577377,-0.1127610519510874,0.1241750524922601,297,True
LEVEL,pooled,infl_exp,real_macro,b,0.5,7,-0.029064438304018836,0.0721721058603803,0.687482520742543,-0.14777698839319098,0.08964811178515329,296,True
LEVEL,pooled,infl_exp,real_macro,b,0.5,8,-0.020138519809464128,0.0734507145656306,0.7841603607931009,-0.14095419406491894,0.1006771544459907,295,True
LEVEL,pooled,infl_exp,real_macro,b,0.5,9,0.02555783591972549,0.07408144610313479,0.7303696743289001,-0.09629529939282577,0.14741097123227676,294,True
