macro_var,shock,horizon,beta,se,tstat,pvalue,ci_low,ci_high,nobs
dxy,GPRD_THREAT,7,-0.00019981607415750236,9.07483178883298e-05,-2.2018708314063264,0.02767443392012928,-0.00034908377397586683,-5.0548374339137926e-05,9505
dxy,GPRD_THREAT,8,-0.00010291151530056623,8.540837579463801e-05,-1.204934695726026,0.22822851321318915,-0.00024339579199841087,3.757276139727841e-05,9504
dxy,GPRD_THREAT,9,-4.787260583266209e-05,9.060793889375245e-05,-0.5283489108917693,0.5972571898892605,-0.00019690940275264818,0.000101164191087324,9503
dxy,GPRD_THREAT,10,-4.10175128475964e-05,8.85047031727533e-05,-0.4634500922231654,0.6430417802476402,-0.00018659479486356315,0.00010455976916837034,9502
dxy,GPRD_THREAT,11,-9.11426859508347e-05,8.856981696991529e-05,-1.0290490493143205,0.30345662663113404,-0.00023682707063222793,5.4541698730558525e-05,9501
dxy,GPRD_THREAT,12,-0.00011982033532004633,9.10801394410378e-05,-1.3155484395982282,0.1883256489494749,-0.00026963383302288323,2.9993162382790532e-05,9500
dxy,GPRD_THREAT,13,8.348203114532315e-05,8.421064354346926e-05,0.991347739816642,0.3215158092842144,-5.503215131506982e-05,0.00022199621360571612,9499
dxy,GPRD_THREAT,14,0.00011692422759439681,7.987885857512983e-05,1.4637693837903816,0.1432569703771581,-1.4464802649649181e-05,0.0002483132578384428,9498
dxy,GPRD_THREAT,15,-0.00018764209307578326,9.057913508875587e-05,-2.0715818592429507,0.038304453143368625,-0.00033663151195265073,-3.865267419891582e-05,9497
dxy,GPRD_THREAT,16,-0.00021995666297256952,8.549058848026739e-05,-2.5728757619131266,0.010085740517349864,-0.00036057616750455307,-7.933715844058597e-05,9496
dxy,GPRD_THREAT,17,-0.00012435661902992926,8.945371251045667e-05,-1.3901784010964624,0.1644747105094354,-0.0002714948824970282,2.2781644437169682e-05,9495
dxy,GPRD_THREAT,18,-6.873747091658149e-06,8.696620858352924e-05,-0.07903928667944696,0.9370013745417414,-0.00014992043070249445,0.00013617293651917818,9494
dxy,GPRD_THREAT,19,-5.310540879614869e-05,9.036873963400325e-05,-0.5876524228536059,0.5567656162215568,-0.0002017487579461722,9.553794035387482e-05,9493
dxy,GPRD_THREAT,20,-1.0792450147314376e-05,8.679890685701707e-05,-0.12433854916044815,0.9010472262911208,-0.0001535639469065019,0.00013197904661187317,9492
dxy,GPRD_THREAT,21,1.2044123054903332e-05,8.991901604110608e-05,0.1339441153292582,0.8934467655835212,-0.00013585949661221763,0.00015994774272202428,9491
dxy,GPRD_THREAT,22,-6.573290481298043e-05,8.89916878478713e-05,-0.7386409495384436,0.4601250515773029,-0.00021211120533808477,8.064539571212393e-05,9490
