measure,channel,outcome,family,battery,horizon,beta,beta_std,se,tstat,pvalue,ci_low,ci_high,ci_low_supt,ci_high_supt,supt_c,nobs,converged,rank,threshold,pvalue_adj,reject,family_size
LEVEL,threat,oil,asset_price,b,1,-0.029667159247375254,-0.010508196017646559,0.06366691050599231,-0.46597453860405225,0.6412337256583431,-0.1343899079099515,0.07505558941520099,-0.21029325086540485,0.15095893237065433,2.8370481649337944,302,True,2.0,0.03333333333333333,1.0,False,4.0
LEVEL,threat,dxy,asset_price,b,1,0.00022709218231226769,8.043672621009588e-05,0.004678626815984551,0.04853821243797564,0.961287311195192,-0.0074685641051123386,0.007922748469736875,-0.01316463562914651,0.013618819993771045,2.8623201503710183,302,True,4.0,0.1,1.0,False,4.0
LEVEL,threat,vix,asset_price,b,1,-0.8865583195042536,-0.3140215928577742,2.2353158721842936,-0.39661433560078085,0.6916518795311146,-4.563325739248782,2.790209100240275,-6.975527743361156,5.20241110435265,2.7239861263575773,302,True,3.0,0.05,1.0,False,4.0
LEVEL,threat,us10y,asset_price,b,1,0.04635333605499549,0.016418489457524672,0.0846002305842464,0.547910280325253,0.5837535095767683,-0.09280166006243305,0.18550833217242402,-0.19273398580514267,0.2854406579151336,2.826083572219709,302,True,1.0,0.025,1.0,False,4.0
LEVEL,threat,ip,real_macro,b,1,0.17680320447650152,0.0626242207315989,0.5914773730971922,0.2989179510801828,0.7650026499850668,-0.7960904979221441,1.1496969068751473,-1.4908792349802904,1.8444856439332935,2.819520264527104,302,True,2.0,0.05,1.0,False,3.0
LEVEL,threat,cpi,real_macro,b,1,0.09947519162914464,0.035234408654225544,0.09617786151355025,1.0342836705215144,0.3010035684933752,-0.05872331271385489,0.2576736959721442,-0.17190670770535005,0.37085709096363934,2.8216670142562945,302,True,1.0,0.03333333333333333,0.9030107054801255,False,3.0
LEVEL,threat,infl_exp,real_macro,b,1,-0.018226736486006867,-0.006455964258657352,0.1149375390133014,-0.15857949145663836,0.8740001877579356,-0.207282164404912,0.17082869143289828,-0.3443185702511698,0.30786509727915606,2.837122114885592,302,True,3.0,0.1,1.0,False,3.0
LEVEL,threat,freight,physical_channel,b,1,0.010225202707176525,0.003621797202463443,0.009281112703610693,1.1017216398200342,0.27058270614461444,-0.005040869185502908,0.025491274599855958,-0.015846175008950712,0.03629658042330376,2.809078884042052,302,True,1.0,0.1,0.27058270614461444,False,1.0
LEVEL,threat,oil,asset_price,b,2,0.008680261951888013,0.0030745745932188816,0.03744675030090145,0.23180281018080903,0.8166911742924179,-0.052914161098095866,0.0702746850018719,-0.09755797227201847,0.11491849617579449,2.8370481649337944,301,True,3.0,0.05,1.0,False,4.0
LEVEL,threat,dxy,asset_price,b,2,-0.0035424592530247227,-0.0012547496005571545,0.004504173722806815,-0.7864837084519042,0.43158415980859377,-0.010951165737403026,0.0038662472313535814,-0.016434846460586315,0.009349927954536869,2.8623201503710183,301,True,2.0,0.03333333333333333,1.0,False,4.0
LEVEL,threat,vix,asset_price,b,2,-2.450563085896459,-0.867996731520127,1.8468004846335577,-1.3269235666151018,0.18453396774381037,-5.488279561301703,0.587153389508785,-7.481221984188721,2.5800958123958027,2.7239861263575773,301,True,1.0,0.025,0.7381358709752415,False,4.0
LEVEL,threat,us10y,asset_price,b,2,0.011724332579827745,0.00415279346086396,0.06379424651264427,0.18378354194533728,0.8541832678385406,-0.0932078651751315,0.11665653033478698,-0.1685635394916907,0.1920122046513462,2.826083572219709,301,True,4.0,0.1,1.0,False,4.0
LEVEL,threat,ip,real_macro,b,2,-0.5535987108923588,-0.19608630946651995,0.6627005334852495,-0.835367836480972,0.4035106333813028,-1.643644086978247,0.5364466651935293,-2.422096294366942,1.3148988725822248,2.819520264527104,301,True,1.0,0.03333333333333333,1.0,False,3.0
LEVEL,threat,cpi,real_macro,b,2,-0.07145003731472081,-0.025307815666162033,0.09930091315331592,-0.719530516344853,0.47181410667900403,-0.23478550447454566,0.09188542984510402,-0.35164414844496134,0.20874407381551968,2.8216670142562945,301,True,2.0,0.05,1.0,False,3.0
LEVEL,threat,infl_exp,real_macro,b,2,0.03590339097165525,0.012717087837175857,0.15921309740841913,0.22550526028367243,0.8215862336394095,-0.22597884975876098,0.29778563170207145,-0.4158036086652046,0.4876103906085151,2.837122114885592,301,True,3.0,0.1,1.0,False,3.0
LEVEL,threat,freight,physical_channel,b,2,0.013148686480983492,0.004657303847822171,0.00929547281458217,1.4145258388961814,0.15720756622038712,-0.0021410056923107986,0.028438378654277785,-0.012963029919646221,0.039260402881613206,2.809078884042052,301,True,1.0,0.1,0.15720756622038712,False,1.0
LEVEL,threat,oil,asset_price,b,6,0.02000633438769507,0.007086303126885412,0.037324470168480735,0.5360112091983492,0.5919508035516996,-0.04138695574297249,0.08139962451836263,-0.08588498521091935,0.12589765398630948,2.8370481649337944,297,True,2.0,0.03333333333333333,1.0,False,4.0
LEVEL,threat,dxy,asset_price,b,6,-0.004584866358086294,-0.0016239732966595577,0.004644826824441428,-0.9870909145547435,0.3235980713435057,-0.012224926606830265,0.0030551938906576773,-0.017879847772668822,0.008710115056496232,2.8623201503710183,297,True,1.0,0.025,1.0,False,4.0
LEVEL,threat,vix,asset_price,b,6,-0.48110104285053745,-0.17040741988179742,1.6090594728663015,-0.29899519002459685,0.7649437155873167,-3.1277683527752975,2.1655662670742224,-4.864156723422579,3.9019546377215044,2.7239861263575773,297,True,4.0,0.1,1.0,False,4.0
LEVEL,threat,us10y,asset_price,b,6,0.028664339193241597,0.01015299417269082,0.08295590713663034,0.34553704712107786,0.7296906637589826,-0.10778598553749433,0.16511466392397753,-0.20577598718417314,0.2631046655706563,2.826083572219709,297,True,3.0,0.05,1.0,False,4.0
LEVEL,threat,ip,real_macro,b,6,0.1060812695139392,0.037574301083508364,0.2693711124928642,0.39381086016322314,0.6937206857756382,-0.33699478186590154,0.5491573208937799,-0.6534160408379015,0.86557857986578,2.819520264527104,297,True,3.0,0.1,0.8579800003430949,False,3.0
LEVEL,threat,cpi,real_macro,b,6,0.060949692373515725,0.021588562266298728,0.07706165357414109,0.7909211591842623,0.4289900001715474,-0.06580544800678814,0.18770483275381958,-0.15649263358068388,0.2783920183277153,2.8216670142562945,297,True,2.0,0.05,0.8579800003430949,False,3.0
LEVEL,threat,infl_exp,real_macro,b,6,0.0967371998742543,0.0342646038335084,0.08715620762776308,1.1099289712949747,0.26702963512050915,-0.04662200435360736,0.24009640410211597,-0.15053560423603266,0.3440100039845413,2.837122114885592,297,True,1.0,0.03333333333333333,0.8010889053615274,False,3.0
LEVEL,threat,freight,physical_channel,b,6,0.003220600660788158,0.0011407463301737648,0.006342174896321365,0.5078069768552416,0.6115887164622141,-0.007211348720186616,0.013652550041762931,-0.014595068919369781,0.021036270240946096,2.809078884042052,297,True,1.0,0.1,0.6115887164622141,False,1.0
LEVEL,threat,oil,asset_price,c,1,-0.024637961474929165,-0.008726839212847308,0.06461022622127384,-0.38133222735593464,0.7029567430184447,-0.13091232641314654,0.08163640346328822,-0.20920403464072623,0.1599281116908679,2.8566077532944165,302,True,3.0,0.05,1.0,False,4.0
LEVEL,threat,dxy,asset_price,c,1,-0.0007131783562301091,-0.0002526098943387034,0.004607993801417151,-0.15476981674992205,0.877002787189031,-0.008292653673461011,0.006866296961000794,-0.013738517061320699,0.01231216034886048,2.826683208880349,302,True,4.0,0.1,1.0,False,4.0
LEVEL,threat,vix,asset_price,c,1,-1.2917169437561613,-0.45752998226501845,2.302717197124701,-0.5609533577849116,0.574829334035572,-5.079349677290254,2.495915789777931,-7.564583351703344,4.981149464191021,2.72411497850445,302,True,1.0,0.025,1.0,False,4.0
LEVEL,threat,us10y,asset_price,c,1,0.03800037937095549,0.013459847363385883,0.08995626371654562,0.42243172182757177,0.6727099278663521,-0.1099645072702077,0.18596526601211869,-0.2172685144461183,0.2932692731880293,2.8377000474523073,302,True,2.0,0.03333333333333333,1.0,False,4.0
LEVEL,threat,ip,real_macro,c,1,0.1239623330724373,0.04390782696341945,0.525623832095329,0.23583849419132702,0.8135579964837689,-0.7406119335616963,0.9885365997065709,-1.368899130554694,1.6168237966995687,2.840170807468982,302,True,2.0,0.05,1.0,False,3.0
LEVEL,threat,cpi,real_macro,c,1,0.10352856227247995,0.03667012458837282,0.09896923239714815,1.0460681543637311,0.29552956693789234,-0.05926133859257235,0.26631846313753227,-0.1754526913750276,0.38250981591998745,2.8188685199456645,302,True,1.0,0.03333333333333333,0.886588700813677,False,3.0
LEVEL,threat,infl_exp,real_macro,c,1,-0.026496713554096916,-0.009385214726095374,0.1275744587384994,-0.20769606875941807,0.8354662874230591,-0.2363380247164886,0.18334459760829477,-0.388201832163117,0.3352084050549231,2.83524713477671,302,True,3.0,0.1,1.0,False,3.0
LEVEL,threat,freight,physical_channel,c,1,0.009472254252444112,0.0033551006209829536,0.009049666569799358,1.0466964920072324,0.2952395821875262,-0.005413122627591851,0.024357631132480073,-0.01618074205502444,0.03512525055991266,2.834689666145049,302,True,1.0,0.1,0.2952395821875262,False,1.0
LEVEL,threat,oil,asset_price,c,2,0.010716662604357061,0.003795873759349907,0.03711911384854507,0.288710087425137,0.7728032426333648,-0.05033884643864692,0.07177217164736104,-0.09531808581081493,0.11675141101952906,2.8566077532944165,301,True,4.0,0.1,1.0,False,4.0
LEVEL,threat,dxy,asset_price,c,2,-0.0032663434333217527,-0.001156948556216562,0.004471819766478437,-0.7304282381429701,0.4651284628918172,-0.010621832395287096,0.00408914552864359,-0.015906761280365594,0.00937407441372209,2.826683208880349,301,True,2.0,0.03333333333333333,1.0,False,4.0
LEVEL,threat,vix,asset_price,c,2,-2.79994752686325,-0.9917497393690238,1.8720105363544302,-1.495690046871153,0.13473444520660272,-5.879130847277205,0.2792357935507055,-7.8995194688645025,2.2996244151380023,2.72411497850445,301,True,1.0,0.025,0.5389377808264109,False,4.0
LEVEL,threat,us10y,asset_price,c,2,0.022737234827245923,0.00805359618262402,0.06455276953346395,0.3522271002711822,0.7246679545176964,-0.08344262226963475,0.1289170919241266,-0.16044416234104258,0.20591863199553445,2.8377000474523073,301,True,3.0,0.05,1.0,False,4.0
LEVEL,threat,ip,real_macro,c,2,-0.4737717268822739,-0.16781135437287634,0.6752848743975394,-0.701587944354526,0.48293617207557893,-1.5845165017605358,0.6369730479959881,-2.3916961138715234,1.4441526601069756,2.840170807468982,301,True,2.0,0.05,1.0,False,3.0
LEVEL,threat,cpi,real_macro,c,2,-0.08009197634723869,-0.02836881616739078,0.10012078885287455,-0.7999535088055709,0.42373773388031644,-0.24477601902513194,0.08459206633065455,-0.3623193162367336,0.2021353635422562,2.8188685199456645,301,True,1.0,0.03333333333333333,1.0,False,3.0
LEVEL,threat,infl_exp,real_macro,c,2,0.02533378100224932,0.008973300558371424,0.15985984851255908,0.15847494688610955,0.8740825606744669,-0.23761227062754642,0.28827983263204504,-0.4279083964588227,0.47857595846332135,2.83524713477671,301,True,3.0,0.1,1.0,False,3.0
LEVEL,threat,freight,physical_channel,c,2,0.012011957389061502,0.0042546710235171455,0.009128541481423346,1.3158681935669494,0.18821828587438094,-0.003003157175434654,0.027027071953557656,-0.013864624815305673,0.03788853959342868,2.834689666145049,301,True,1.0,0.1,0.18821828587438094,False,1.0
LEVEL,threat,oil,asset_price,c,6,0.015328768837672547,0.005429495500810593,0.038183454128411475,0.4014505546334726,0.6880884351293148,-0.04747742417498023,0.07813496185032533,-0.09374638227310937,0.12440391994845447,2.8566077532944165,297,True,3.0,0.05,1.0,False,4.0
LEVEL,threat,dxy,asset_price,c,6,-0.005434050628868564,-0.0019247568903321413,0.004568488544747666,-1.1894635557565365,0.23425730392938215,-0.012948545581383017,0.0020804443236458877,-0.018347720488269013,0.007479619230531885,2.826683208880349,297,True,1.0,0.025,0.9370292157175286,False,4.0
LEVEL,threat,vix,asset_price,c,6,-1.087371863527665,-0.38515034724914715,1.691022193008506,-0.6430263706906864,0.5202069887580536,-3.8688558509531386,1.6941121238978085,-5.69391074848558,3.5191670214302495,2.72411497850445,297,True,2.0,0.03333333333333333,1.0,False,4.0
LEVEL,threat,us10y,asset_price,c,6,0.009859991829247471,0.0034924384235842415,0.08377153517986315,0.11770098050701115,0.9063045898500808,-0.12793192164664327,0.1476519053051382,-0.2278584975258028,0.24757848118429773,2.8377000474523073,297,True,4.0,0.1,1.0,False,4.0
LEVEL,threat,ip,real_macro,c,6,0.2665729618211478,0.0944209357041512,0.3228518092250568,0.825682106168166,0.4089844454111582,-0.2644710075505316,0.7976169311928272,-0.6503813218784036,1.183527245520699,2.840170807468982,297,True,3.0,0.1,0.9227737676858747,False,3.0
LEVEL,threat,cpi,real_macro,c,6,0.06629242694605687,0.02348097473796086,0.07685536307237316,0.8625608454107571,0.3883789658938417,-0.060123395754208345,0.1927082496463221,-0.1503527366076503,0.2829375904997641,2.8188685199456645,297,True,2.0,0.05,0.9227737676858747,False,3.0
LEVEL,threat,infl_exp,real_macro,c,6,0.09028851717711524,0.031980461247691445,0.08849305127698147,1.0202893433351508,0.30759125589529157,-0.05526959917583034,0.2358466335300608,-0.16061115290359496,0.3411881872578254,2.83524713477671,297,True,1.0,0.03333333333333333,0.9227737676858747,False,3.0
LEVEL,threat,freight,physical_channel,c,6,0.0020538541897446557,0.0007274812609303314,0.006413324640583513,0.3202479688534505,0.7487803624830356,-0.008495126106136383,0.012602834485625693,-0.01612593089455084,0.02023363927404015,2.834689666145049,297,True,1.0,0.1,0.7487803624830356,False,1.0
INNOVATION,pooled,oil,asset_price,a,1,-0.050310922871431775,-0.011265602000956956,0.05192140220506843,-0.9689823605441948,0.33255399026187904,-0.13571402960484474,0.0350921838619812,-0.1960079312503508,0.09538608550748726,2.806106965360355,302,True,1.0,0.025,1.0,False,4.0
INNOVATION,pooled,dxy,asset_price,a,1,0.0010998441978805197,0.00024627667888436547,0.004215068000802828,0.26093154313786554,0.7941452993196623,-0.005833325691087103,0.008033014086848143,-0.010789774777888837,0.012989463173649877,2.820741912942991,302,True,4.0,0.1,1.0,False,4.0
INNOVATION,pooled,vix,asset_price,a,1,-0.8132972427677247,-0.1821131977425822,1.6770863372752858,-0.4849465556371209,0.627714256853746,-3.5718587873457386,1.9452643018102889,-5.314416220299357,3.687821734763908,2.6838922227727835,302,True,2.0,0.03333333333333333,1.0,False,4.0
INNOVATION,pooled,us10y,asset_price,a,1,0.03317332287220359,0.007428157370170151,0.07649904397055735,0.43364362677488116,0.6645472490663438,-0.0926564070610878,0.15900305280549498,-0.1823533885493928,0.24870003429379997,2.817377842062281,302,True,3.0,0.05,1.0,False,4.0
INNOVATION,pooled,ip,real_macro,a,1,0.05159165388154627,0.011552382783474192,0.5324572879145304,0.09689350686439983,0.9228109653168948,-0.8242226473414133,0.9274059551045059,-1.445106864005966,1.5482901717690585,2.8109269078645065,302,True,3.0,0.1,1.0,False,3.0
INNOVATION,pooled,cpi,real_macro,a,1,0.05572170854081229,0.012477182993408501,0.09752985812103851,0.5713297405975859,0.5677761453346781,-0.10470063232564039,0.21614404940726498,-0.21822854820909185,0.3296719652907164,2.808886037852334,302,True,1.0,0.03333333333333333,1.0,False,3.0
INNOVATION,pooled,infl_exp,real_macro,a,1,-0.06192762138601257,-0.013866808549380003,0.1306600638335602,-0.47395982803818576,0.635528554245989,-0.276844301280355,0.15298905850832983,-0.42788602639261664,0.30403078362059144,2.8008436110422834,302,True,2.0,0.05,1.0,False,3.0
INNOVATION,pooled,freight,physical_channel,a,1,0.00695355192070368,0.0015570366028033892,0.011577825852440956,0.6005922017938852,0.5481116332174211,-0.012090276924896348,0.025997380766303705,-0.025770530710093924,0.039677634551501285,2.826444536985187,302,True,1.0,0.1,0.5481116332174211,False,1.0
INNOVATION,pooled,oil,asset_price,a,2,0.002312092682706751,0.0005177228813564367,0.03240478385747089,0.07135035039506057,0.9431189234861214,-0.05098903357583276,0.05561321894124627,-0.08861919701073911,0.09324338237615262,2.806106965360355,301,True,4.0,0.1,1.0,False,4.0
INNOVATION,pooled,dxy,asset_price,a,2,0.0029963569273951116,0.0006709430610745417,0.004049335700451237,0.7399625886935511,0.45932269502273737,-0.0036642075862361864,0.009656921441026409,-0.008425774002444056,0.01441848785723428,2.820741912942991,301,True,2.0,0.03333333333333333,1.0,False,4.0
INNOVATION,pooled,vix,asset_price,a,2,-1.772750788432789,-0.39695365716908193,1.38501932444757,-1.2799466095102103,0.2005639137113675,-4.050904847648252,0.5054032707826739,-5.489993381707636,1.9444918048420585,2.6838922227727835,301,True,1.0,0.025,0.80225565484547,False,4.0
INNOVATION,pooled,us10y,asset_price,a,2,0.02108058178243258,0.004720355556116452,0.05468259946629784,0.3855080407328667,0.6998610503355707,-0.06886429028084207,0.11102545384570722,-0.13298096230028167,0.17514212586514682,2.817377842062281,301,True,3.0,0.05,1.0,False,4.0
INNOVATION,pooled,ip,real_macro,a,2,-0.6158019108674333,-0.13789012093834102,0.5560528113422522,-1.1074522029318639,0.2680984665481799,-1.5304273943802995,0.2988235726454329,-2.1788257204630757,0.9472218987282093,2.8109269078645065,301,True,2.0,0.05,0.7139878738473283,False,3.0
INNOVATION,pooled,cpi,real_macro,a,2,-0.1035086527837722,-0.023177616695625482,0.08771840161552409,-1.180010703312378,0.23799595794910944,-0.24779258383145286,0.04077527826390846,-0.34989964634434145,0.142882340776797,2.808886037852334,301,True,1.0,0.03333333333333333,0.7139878738473283,False,3.0
INNOVATION,pooled,infl_exp,real_macro,a,2,0.09396468056646086,0.021040534201965385,0.19045041974394067,0.49338132566363335,0.6217431747773654,-0.21929838310379024,0.40722774423671193,-0.4394571607936765,0.6273865219265983,2.8008436110422834,301,True,3.0,0.1,0.7139878738473283,False,3.0
INNOVATION,pooled,freight,physical_channel,a,2,0.009944491992536325,0.0022267667237174144,0.008421788427371448,1.1808052503689093,0.23768009785547473,-0.003908117247643537,0.023797101232716188,-0.013859225899652773,0.033748209884725426,2.826444536985187,301,True,1.0,0.1,0.23768009785547473,False,1.0
INNOVATION,pooled,oil,asset_price,a,6,-0.00588135701373358,-0.0013169511422316247,0.03224096907351168,-0.1824187418288722,0.8552541187120559,-0.05891303193072951,0.04715031790326235,-0.09635296490088248,0.08459025087341533,2.806106965360355,297,True,3.0,0.05,1.0,False,4.0
INNOVATION,pooled,dxy,asset_price,a,6,-0.004954124974766754,-0.0011093257098731266,0.004812285680477579,-1.0294744127233733,0.30325679749621315,-0.012869630530226933,0.002961380580693425,-0.018528340890745246,0.008620090941211736,2.820741912942991,297,True,1.0,0.025,1.0,False,4.0
INNOVATION,pooled,vix,asset_price,a,6,-0.2887373652995593,-0.06465395692665386,1.4423142422187503,-0.20019033082235044,0.8413317290007883,-2.661133177816835,2.0836584472177164,-4.159753342784883,3.5822786121857653,2.6838922227727835,297,True,2.0,0.03333333333333333,1.0,False,4.0
INNOVATION,pooled,us10y,asset_price,a,6,-0.0007203109853659782,-0.000161291751669657,0.07760054588122507,-0.009282292762070023,0.9925939082691058,-0.12836185033151318,0.1269212283607812,-0.21935036948306688,0.2179097475123349,2.817377842062281,297,True,4.0,0.1,1.0,False,4.0
INNOVATION,pooled,ip,real_macro,a,6,0.17116537209359642,0.038327282591890284,0.24484619652340486,0.6990730283908442,0.4845063932846838,-0.23157078230319902,0.5739015264903918,-0.5170793900023233,0.8594101341895161,2.8109269078645065,297,True,1.0,0.03333333333333333,1.0,False,3.0
INNOVATION,pooled,cpi,real_macro,a,6,0.0385594430580968,0.008634215277290119,0.06822286089071673,0.5651982715861698,0.5719389121817102,-0.07365717711900435,0.15077606323519796,-0.15307079836017948,0.23018968447637309,2.808886037852334,297,True,3.0,0.1,1.0,False,3.0
INNOVATION,pooled,infl_exp,real_macro,a,6,0.04250718153563048,0.009518191319737393,0.07084569003678737,0.599996718410932,0.5485084225147283,-0.074023608675259,0.15903797174651996,-0.15592051677378735,0.24093487984504833,2.8008436110422834,297,True,2.0,0.05,1.0,False,3.0
INNOVATION,pooled,freight,physical_channel,a,6,0.00257669978942844,0.000576973600302083,0.005514112984061717,0.4672918013969371,0.6402911213794087,-0.00649320895182568,0.01164660853068256,-0.013008634730691887,0.01816203430954877,2.826444536985187,297,True,1.0,0.1,0.6402911213794087,False,1.0
INNOVATION,pooled,oil,asset_price,b,1,-0.046562923576685386,-0.010426351477519311,0.05221691672234487,-0.8917210455813833,0.372542470230931,-0.1324521084356573,0.03932626128228654,-0.19360490953296017,0.10047906237958938,2.815983692375923,302,True,1.0,0.025,1.0,False,4.0
INNOVATION,pooled,dxy,asset_price,b,1,0.0015786541029397462,0.0003534916039275348,0.004266962934631012,0.36997136537729525,0.7114038260730547,-0.005439875356155572,0.008597183562035064,-0.010519875256836156,0.013677183462715648,2.835395935029871,302,True,4.0,0.1,1.0,False,4.0
INNOVATION,pooled,vix,asset_price,b,1,-1.0015992778248746,-0.22427771514460065,1.899734093544251,-0.5272313010692115,0.5980329745702291,-4.126383791834503,2.123185236184754,-6.1032048026924475,4.100006247042698,2.6854313675814123,302,True,3.0,0.05,1.0,False,4.0
INNOVATION,pooled,us10y,asset_price,b,1,0.06140327346973218,0.013749396770829618,0.09207451682179696,0.6668867303270613,0.5048444876131626,-0.0900458294744049,0.21285237641386925,-0.1972957922212284,0.32010233916069275,2.809670630057744,302,True,2.0,0.03333333333333333,1.0,False,4.0
INNOVATION,pooled,ip,real_macro,b,1,0.10373896494056863,0.023229188102913734,0.5963077899989135,0.1739688239537465,0.8618899634628074,-0.8771000662185611,1.0845779960996984,-1.5907622181871945,1.7982401480683319,2.8416552853197685,302,True,3.0,0.1,1.0,False,3.0
INNOVATION,pooled,cpi,real_macro,b,1,0.09919438533004643,0.022211567629430457,0.09828205050146738,1.0092828224881758,0.31283901580722306,-0.06246520190151994,0.2608539725616128,-0.17867146568257813,0.377060236342671,2.8272288743963063,302,True,1.0,0.03333333333333333,0.9385170474216692,False,3.0
INNOVATION,pooled,infl_exp,real_macro,b,1,-0.04482256963322528,-0.010036652109095469,0.12806789285040204,-0.349990685687186,0.7263456878720991,-0.2554755076842416,0.16583036841779103,-0.4068839919767438,0.31723885271029323,2.827105328940234,302,True,2.0,0.05,1.0,False,3.0
INNOVATION,pooled,freight,physical_channel,b,1,0.008975750878477035,0.002009846595640165,0.011694047006452338,0.7675487257340895,0.4427553345365247,-0.010259244753827099,0.02821074651078117,-0.024063926968223754,0.04201542872517783,2.8253416313848176,302,True,1.0,0.1,0.4427553345365247,False,1.0
INNOVATION,pooled,oil,asset_price,b,2,-0.0046058877473545414,-0.001031348567295796,0.03413358027329437,-0.13493714138619448,0.8926615735079921,-0.06075063106072201,0.051538855566012926,-0.10072549315935599,0.0915137176646469,2.815983692375923,301,True,4.0,0.1,1.0,False,4.0
INNOVATION,pooled,dxy,asset_price,b,2,0.001114621836228147,0.0002495856818331661,0.004120881697042869,0.27048139650017033,0.7867899271679251,-0.0056636253693907535,0.007892869041847047,-0.010569709376306198,0.012798953048762492,2.835395935029871,301,True,2.0,0.03333333333333333,1.0,False,4.0
INNOVATION,pooled,vix,asset_price,b,2,-2.063938969393262,-0.462156399771644,1.638157939771385,-1.259914516961226,0.20770020125362698,-4.758468998145576,0.6305910593590522,-6.463099685907881,2.3352217471213574,2.6854313675814123,301,True,1.0,0.025,0.8308008050145079,False,4.0
INNOVATION,pooled,us10y,asset_price,b,2,0.011652432975652535,0.0026092081948484486,0.06299668153395718,0.1849689966505856,0.8532533530247018,-0.09196788713138376,0.11527275308268883,-0.165347492921408,0.18865235887271303,2.809670630057744,301,True,3.0,0.05,1.0,False,4.0
INNOVATION,pooled,ip,real_macro,b,2,-0.5948026385165771,-0.13318797215806535,0.5628305116653259,-1.0568059587897087,0.29060015424920027,-1.5205764469882412,0.33097116995508713,-2.19417293672958,1.0045676596964261,2.8416552853197685,301,True,2.0,0.05,0.7312771192136998,False,3.0
INNOVATION,pooled,cpi,real_macro,b,2,-0.10718898254674947,-0.024001714684206032,0.09195700029303593,-1.1656424438071529,0.24375903973789992,-0.2584447880023272,0.04406682290882827,-0.36717246897809025,0.15279450388459132,2.8272288743963063,301,True,1.0,0.03333333333333333,0.7312771192136998,False,3.0
INNOVATION,pooled,infl_exp,real_macro,b,2,0.09180600107958557,0.02055716354289572,0.19808216988750618,0.46347433053527015,0.6430244102479437,-0.23401017449429662,0.4176221766534678,-0.4681931569774279,0.6518051591365991,2.827105328940234,301,True,3.0,0.1,0.7312771192136998,False,3.0
INNOVATION,pooled,freight,physical_channel,b,2,0.009574415228144048,0.0021438992806355325,0.008227479855468262,1.163711780075714,0.24454083386417935,-0.003958584852793096,0.02310741530908119,-0.013671026128890373,0.03281985658517847,2.8253416313848176,301,True,1.0,0.1,0.24454083386417935,False,1.0
INNOVATION,pooled,oil,asset_price,b,6,0.01228530222608392,0.002750920027728628,0.03506892886781625,0.35031871866946274,0.7260995187852477,-0.045397952615446824,0.06996855706761466,-0.08646822957477787,0.11103883402694573,2.815983692375923,297,True,2.0,0.03333333333333333,1.0,False,4.0
INNOVATION,pooled,dxy,asset_price,b,6,-0.0039733433424029765,-0.0008897094736873013,0.004350631905580529,-0.9132795944668161,0.3610955115293697,-0.011129496011827904,0.003182809327021951,-0.01630910736229727,0.008362420677491315,2.835395935029871,297,True,1.0,0.025,1.0,False,4.0
INNOVATION,pooled,vix,asset_price,b,6,-0.2618592445028598,-0.05863541872167891,1.4900468245322793,-0.17573893665056906,0.8604990443009228,-2.7127681681623033,2.189049679156584,-4.26327772626692,3.7395592372612,2.6854313675814123,297,True,3.0,0.05,1.0,False,4.0
INNOVATION,pooled,us10y,asset_price,b,6,0.00502768257590651,0.0011257966989007633,0.09010632742264363,0.05579722001457423,0.9555033496027179,-0.14318403689650575,0.1532394020483188,-0.24814141916586197,0.258196784317675,2.809670630057744,297,True,4.0,0.1,1.0,False,4.0
INNOVATION,pooled,ip,real_macro,b,6,0.2280505768699326,0.05106499520334057,0.2549816809970351,0.8943802393105422,0.37111848159834415,-0.19135696592422388,0.6474581196640891,-0.4965194645950114,0.9526206183348765,2.8416552853197685,297,True,1.0,0.03333333333333333,1.0,False,3.0
INNOVATION,pooled,cpi,real_macro,b,6,0.04512800160634071,0.01010504431601798,0.06970430838529874,0.6474205490554527,0.5173598000560058,-0.06952538285536183,0.15978138606804326,-0.1519420317304005,0.2421980349430819,2.8272288743963063,297,True,3.0,0.1,1.0,False,3.0
INNOVATION,pooled,infl_exp,real_macro,b,6,0.06278686685743937,0.014059210456356658,0.07582926286139925,0.8280031281881405,0.40766872831918866,-0.061941171189189764,0.1875149049040685,-0.15159044626763224,0.27716417998251097,2.827105328940234,297,True,2.0,0.05,1.0,False,3.0
INNOVATION,pooled,freight,physical_channel,b,6,0.003179880373095112,0.0007120375586329326,0.006021050800534977,0.5281271456491575,0.5974110910057205,-0.0067238668742239105,0.013083627620414134,-0.013831645118339243,0.020191405864529468,2.8253416313848176,297,True,1.0,0.1,0.5974110910057205,False,1.0
INNOVATION,pooled,oil,asset_price,c,1,-0.043878777835361676,-0.009825318622057879,0.0520014946292523,-0.8437983974921873,0.3987820711539817,-0.1294136248831848,0.04165606921246147,-0.1913865602110477,0.10362900454032434,2.8366065903942066,302,True,1.0,0.025,1.0,False,4.0
INNOVATION,pooled,dxy,asset_price,c,1,0.0010935468168990162,0.0002448665718193985,0.004195843062591589,0.26062624378128674,0.794380749329938,-0.005808000862723932,0.007995094496521964,-0.010814651463733813,0.013001745097531846,2.838094300237639,302,True,4.0,0.1,1.0,False,4.0
INNOVATION,pooled,vix,asset_price,c,1,-1.241154348058859,-0.2779187919633244,1.9073358974096624,-0.6507266757493847,0.5152229401288049,-4.378442716727883,1.8961340206101651,-6.372549692703267,3.8902409965855496,2.690346965950421,302,True,2.0,0.03333333333333333,1.0,False,4.0
