measure,channel,outcome,family,battery,horizon,beta,beta_std,se,tstat,pvalue,ci_low,ci_high,ci_low_supt,ci_high_supt,supt_c,nobs,converged
LEVEL,pooled,us10y,asset_price,a,19,-0.03673508331609007,-0.012942688263127177,0.09480622005976416,-0.3874754556497762,0.698404252111212,-0.1926774382389526,0.11920727160677244,-0.30295358703059483,0.2294834203984147,2.808027822928552,284,True
LEVEL,pooled,us10y,asset_price,a,20,0.03375716924854419,0.011893494686540248,0.06008679089024313,0.5618068255668096,0.5742476411524566,-0.0650768066791469,0.13259114517623527,-0.13496821136174839,0.20248254985883676,2.808027822928552,283,True
LEVEL,pooled,us10y,asset_price,a,21,0.12236216597855185,0.04311125024093138,0.10741685907643572,1.139133717282511,0.25464738622498617,-0.05432284426905862,0.2990471762261623,-0.17926736295967502,0.4239916949167787,2.808027822928552,282,True
LEVEL,pooled,us10y,asset_price,a,22,-0.14210762620038433,-0.05006806953174868,0.06657326812802479,-2.1346049277181645,0.032793294601956846,-0.25161090773877876,-0.032604344661989915,-0.32904721536716053,0.044831962966391886,2.808027822928552,281,True
LEVEL,pooled,us10y,asset_price,a,23,-0.1202198250040494,-0.042356449955119474,0.08904861561057756,-1.3500470970799596,0.17700087618228044,-0.2666917633661154,0.026252113358016582,-0.3702708152318209,0.12983116522372215,2.808027822928552,280,True
LEVEL,pooled,us10y,asset_price,a,24,0.08918308360233726,0.03142143001221634,0.06246649070362183,1.427694794405449,0.1533797251591651,-0.013565150194445527,0.19193131739912006,-0.08622456029414058,0.26459072749881507,2.808027822928552,279,True
LEVEL,pooled,ip,real_macro,a,0,0.1540097057309608,0.054261469713305525,0.2285705099713206,0.6737951704718375,0.5004415457140698,-0.22195532660951356,0.5299747380714351,-0.49336036628560714,0.8013797777475287,2.8322554475544344,303,True
LEVEL,pooled,ip,real_macro,a,1,0.0542992939377555,0.019130998786559484,0.5435576724480747,0.09989610429598458,0.92042680920304,-0.8397735150457606,0.9483721029212715,-1.485194884913313,1.593793472788824,2.8322554475544344,302,True
LEVEL,pooled,ip,real_macro,a,2,-0.6160393403748037,-0.21704606116413225,0.5734140661575544,-1.0743359410467224,0.2826721419881708,-1.5592215468390485,0.3271428660894411,-2.240094452953876,1.0080157722042686,2.8322554475544344,301,True
LEVEL,pooled,ip,real_macro,a,3,0.3149920901211297,0.11097958844162943,0.3170628324614173,0.9934689842886596,0.32048145805598827,-0.20652985982453953,0.836514040066799,-0.5830108443347584,1.2129950245770178,2.8322554475544344,300,True
LEVEL,pooled,ip,real_macro,a,4,0.3288511014879482,0.11586246463419007,0.4620603650755308,0.7117059292332778,0.476646895284467,-0.43117056587706,1.0888727688529565,-0.9798218845962146,1.637524087572111,2.8322554475544344,299,True
LEVEL,pooled,ip,real_macro,a,5,0.19399107023160045,0.06834790399776479,0.22977112336009578,0.8442795917726308,0.39851318748456854,-0.18394879539596726,0.5719309358591682,-0.4567794455957328,0.8447615860589337,2.8322554475544344,298,True
LEVEL,pooled,ip,real_macro,a,6,0.17791191620235922,0.06268281603962415,0.24834301187370053,0.7163959028283012,0.47374692411553887,-0.23057598760614964,0.5863998200108681,-0.5254589320390046,0.8812827644437231,2.8322554475544344,297,True
LEVEL,pooled,ip,real_macro,a,7,0.0027254388405718137,0.0009602402420110865,0.2020224907724378,0.013490769419538555,0.9892362498697517,-0.32957198783224284,0.33502286551338645,-0.5694538611781805,0.5749047388593242,2.8322554475544344,296,True
LEVEL,pooled,ip,real_macro,a,8,-0.010982019309984867,-0.003869239963490727,0.2143479111726615,-0.05123455250813539,0.9591386190693444,-0.3635529584318091,0.34158891981183936,-0.6180700584006694,0.5961060197806997,2.8322554475544344,295,True
LEVEL,pooled,ip,real_macro,a,9,0.02018636979117954,0.0071121627552430036,0.17892258519095144,0.11282180932963859,0.910171827392251,-0.2741150934036907,0.3144878329860498,-0.48656809680641505,0.5269408363887741,2.8322554475544344,294,True
LEVEL,pooled,ip,real_macro,a,10,-0.36419159343370056,-0.1283138034914804,0.32516944155706284,-1.1200055936676627,0.2627113784169356,-0.8990477287526202,0.17066454188521907,-1.285154515661925,0.556771328794524,2.8322554475544344,293,True
LEVEL,pooled,ip,real_macro,a,11,0.23816011264931153,0.08390976190820769,0.23278992668352672,1.0230688073246634,0.3062753139800637,-0.14474524257385468,0.6210654678724777,-0.4211604253359044,0.8974806506345274,2.8322554475544344,292,True
LEVEL,pooled,ip,real_macro,a,12,0.14671223048490273,0.051690386740526534,0.3382431429880563,0.4337478335520412,0.6644715671064947,-0.4096482300504671,0.7030726910202725,-0.8112787538409532,1.1047032148107587,2.8322554475544344,291,True
LEVEL,pooled,ip,real_macro,a,13,0.28407417837762816,0.10008643515816462,0.19843629323926407,1.4315636204467215,0.15226874730689832,-0.04232447827578123,0.6104728350310376,-0.2779480941417867,0.846096450897043,2.8322554475544344,290,True
