macro_var,shock,horizon,beta,se,tstat,pvalue,ci_low,ci_high,nobs
oil,GPRD_THREAT,4,-0.0001947150958836436,0.00034316416548533444,-0.5674109230148187,0.5704350304325525,-0.0007591699181219712,0.000369739726354684,9508
oil,GPRD_THREAT,5,-0.0001027784740392417,0.00034597642192172646,-0.29706785644050115,0.7664147040478411,-0.0006718590464768863,0.0004663020983984029,9507
oil,GPRD_THREAT,6,-0.0002595304570924861,0.00029439609346166624,-0.8815689571175643,0.3780099484729398,-0.0007437689391832523,0.0002247080249982802,9506
oil,GPRD_THREAT,7,0.00010618280462285517,0.00038269943033182954,0.27745744102829367,0.7814288805515968,-0.0005233017413907169,0.0007356673506364272,9505
oil,GPRD_THREAT,8,-8.806280650179877e-06,0.00034365590309776,-0.025625285556857582,0.9795562177320277,-0.000574069939283814,0.0005564573779834543,9504
oil,GPRD_THREAT,9,-0.0003086471776805412,0.0002764888143673058,-1.1163098166803742,0.26428954104384783,-0.0007634308068041164,0.0001461364514430341,9503
oil,GPRD_THREAT,10,-0.00025103455806598163,0.00026837476265506116,-0.9353880952980416,0.34958832977421817,-0.0006924717598013995,0.00019040264366943622,9502
oil,GPRD_THREAT,11,-0.00028822524518306057,0.0002834754613556411,-1.0167555378680928,0.30926973822857107,-0.0007545008859456287,0.00017805039557950754,9501
oil,GPRD_THREAT,12,-0.00023605990565461112,0.0002664172973566399,-0.8860532255103887,0.37558884649213786,-0.0006742773634942891,0.00020215755218506686,9500
oil,GPRD_THREAT,13,-0.0002816059986492105,0.00027199412435737575,-1.03533853650164,0.3005108388438179,-0.0007289965206079298,0.00016578452330950877,9499
oil,GPRD_THREAT,14,-0.00034110583598729303,0.0002778237892841441,-1.2277776387191497,0.2195304521136705,-0.000798085303444719,0.00011587363147013292,9498
oil,GPRD_THREAT,15,-0.00034435925072000923,0.0002658485105312189,-1.2953213468524236,0.19520939819177074,-0.0007816411374869314,9.292263604691284e-05,9497
oil,GPRD_THREAT,16,-0.0003467562548599707,0.00030168326059869504,-1.149405022246934,0.25038901011214076,-0.0008429810602462804,0.00014946855052633902,9496
oil,GPRD_THREAT,17,-8.475435294621202e-05,0.0002930634394894222,-0.28920138620454267,0.7724272711178266,-0.0005668008143172614,0.0003972921084248374,9495
oil,GPRD_THREAT,18,-3.387541249839957e-05,0.0003064732360660452,-0.11053302054440863,0.9119866636947624,-0.0005379790264051888,0.00047022820140838964,9494
oil,GPRD_THREAT,19,-0.00011784100913123425,0.0002817698934926472,-0.418217175974868,0.6757883388731762,-0.000581311240408345,0.00034562922214587653,9493
oil,GPRD_THREAT,20,-4.198189276656875e-05,0.0003079576479085931,-0.13632359206428823,0.8915654742119189,-0.0005485271468764625,0.00046456336134332503,9492
oil,GPRD_THREAT,21,-4.8111353193719396e-05,0.00028880979313387916,-0.1665849092984778,0.8676966684078913,-0.0005231611889290849,0.00042693848254164615,9491
oil,GPRD_THREAT,22,0.00011166557862476678,0.00031202389303025953,0.35787508943726193,0.7204367934995313,-0.0004015680535215738,0.0006248992107711073,9490
oil,GPRD_THREAT,23,-7.250570483866925e-05,0.0003128436397552712,-0.23176339750869931,0.8167217875856942,-0.0005870877003588268,0.00044207629068148833,9489
oil,GPRD_THREAT,24,-0.00011634601107689698,0.00027210513947178614,-0.42757741107995717,0.6689588147445428,-0.0005639191366492006,0.00033122711449540666,9488
oil,GPRD_THREAT,25,-9.660859842191222e-05,0.00025504311132670235,-0.37879320840843883,0.7048414311279485,-0.0005161171851166267,0.00032289998827280227,9487
oil,GPRD_THREAT,26,-2.7706902183464957e-05,0.0002789821570872297,-0.09931424458375596,0.9208887687896548,-0.0004865917151231401,0.00043117791075621023,9486
oil,GPRD_THREAT,27,-0.00029214530167574943,0.0002617730271231975,-1.116025225693929,0.26441133694405916,-0.0007227236147774069,0.00013843301142590805,9485
oil,GPRD_THREAT,28,-0.00023772567891874896,0.0002645912267519427,-0.8984639507402092,0.3689382557672153,-0.0006729395179012213,0.0001974881600637234,9484
oil,GPRD_THREAT,29,-0.00022160982356160628,0.0002954576026157711,-0.7500562571402151,0.4532208232070494,-0.0007075943328345442,0.0002643746857113316,9483
oil,GPRD_THREAT,30,0.0001007504455525304,0.00029307468791707155,0.34377054623372577,0.7310188524175456,-0.0003813145178355355,0.0005828154089405963,9482
dxy,GPRD,0,-2.0513454414100286e-05,3.4406564059495166e-05,-0.5962075834898486,0.5510365601311278,-7.710721609829908e-05,3.6080307270098505e-05,9512
dxy,GPRD,1,-2.3717629129024992e-05,3.984455040830648e-05,-0.5952540281162396,0.5516736804515698,-8.925608238237866e-05,4.182082412432868e-05,9511
dxy,GPRD,2,-3.0349477234946697e-05,4.300390404633169e-05,-0.705737720981069,0.48035125842872217,-0.00010108460477862847,4.038565030873507e-05,9510
dxy,GPRD,3,-1.041902641660285e-05,3.74799912950772e-05,-0.27798902978857776,0.7810207799477034,-7.206812603642018e-05,5.123007320321449e-05,9509
dxy,GPRD,4,-2.388185424102776e-05,3.9857178704728907e-05,-0.5991857682138014,0.5490490121404186,-8.944107919355409e-05,4.167737071149856e-05,9508
dxy,GPRD,5,-2.5970964885216014e-05,3.9231226425438706e-05,-0.6619972723660675,0.5079729697773054,-9.050058996085331e-05,3.855866019042128e-05,9507
dxy,GPRD,6,-6.429524560041512e-05,4.4440017359814556e-05,-1.4467871396142817,0.14795654974278652,-0.00013739256933649246,8.802078135662235e-06,9506
dxy,GPRD,7,-1.7551069076165874e-05,3.6976764922363914e-05,-0.4746512874508071,0.6350355438773452,-7.837243497164812e-05,4.327029681931638e-05,9505
dxy,GPRD,8,-3.3128070186095236e-05,3.625390135443036e-05,-0.9137794540296245,0.3608327445224242,-9.27604313200709e-05,2.6504290947880428e-05,9504
dxy,GPRD,9,-1.6077178267355632e-05,3.867125027680167e-05,-0.4157398106417082,0.6776004065097649,-7.968572454390098e-05,4.753136800918972e-05,9503
dxy,GPRD,10,-3.4799803453403143e-05,4.337281855274863e-05,-0.8023412961064713,0.42235556059666923,-0.00010614174136099982,3.6542134454193544e-05,9502
