measure,channel,outcome,family,battery,horizon,beta,se,tstat,pvalue,ci_low,ci_high,ci_low_supt,ci_high_supt,supt_c,nobs,converged,rank,threshold,pvalue_adj,reject,family_size
INNOVATION,act,dxy,asset_price,a,6,0.0013080231447956834,0.004643458822862183,0.28169155681010877,0.778180029125262,-0.006329786941588993,0.00894583323118036,-0.01186708647108527,0.014483132760676636,2.8373482178872735,219,True,3.0,0.05,1.0,False,4.0
INNOVATION,act,vix,asset_price,a,6,1.163224545444555,1.8684951489518569,0.6225461950474276,0.533582778073977,-1.910176477250138,4.236625568139248,-4.0167093259799955,6.343158416869105,2.772249033844302,219,True,1.0,0.025,1.0,False,4.0
INNOVATION,act,us10y,asset_price,a,6,-0.006266142691491406,0.07374938473798968,-0.08496535549080451,0.9322889333925672,-0.1275730856632133,0.11504080028023048,-0.21523243298169,0.20270014759870722,2.833464862555744,219,True,4.0,0.1,1.0,False,4.0
INNOVATION,act,ip,real_macro,a,6,-0.09111534941801899,0.24466713834057344,-0.37240534236022993,0.7095910768955498,-0.49355697931334885,0.3113262804773108,-0.7847479431206521,0.6025172442846141,2.835005135577732,219,True,1.0,0.03333333333333333,1.0,False,3.0
INNOVATION,act,cpi,real_macro,a,6,-0.03224113938552165,0.0916397509425305,-0.3518248255142121,0.7249696393384091,-0.18297511609627254,0.11849283732522925,-0.28945302763456576,0.22497074886352247,2.806772013275635,219,True,2.0,0.05,1.0,False,3.0
INNOVATION,act,infl_exp,real_macro,a,6,0.010994995536959942,0.08348624495733943,0.13169828805425693,0.8952229396587056,-0.12632765728167888,0.14831764835559874,-0.22347037469017705,0.2454603657640969,2.808431141524526,219,True,3.0,0.1,1.0,False,3.0
INNOVATION,act,freight,physical_channel,a,6,-0.0029000054969713774,0.006014541085519462,-0.48216571401488906,0.6296882308275282,-0.01279304521593671,0.006993034221993955,-0.019881340988941343,0.014081329994998587,2.8233800801284787,219,True,1.0,0.1,0.6296882308275282,False,1.0
INNOVATION,act,oil,asset_price,b,1,-0.0456903529967885,0.035948114565493856,-1.271008328226652,0.20372568583100237,-0.10481973962190812,0.013439033628331112,-0.1479972708600482,0.05661656486647121,2.8459606046060295,224,True,1.0,0.025,0.8149027433240095,False,4.0
INNOVATION,act,dxy,asset_price,b,1,0.004916966264370723,0.004140924085429443,1.187407970523275,0.23506673758282182,-0.0018942477364786037,0.01172818026522005,-0.006853043307652091,0.016686975836393537,2.8423630400367945,224,True,2.0,0.03333333333333333,0.8149027433240095,False,4.0
INNOVATION,act,vix,asset_price,b,1,-0.7413719324614054,1.4737401914364863,-0.5030547017509065,0.6149258134135583,-3.165458831529867,1.682714966607056,-4.833134795435191,3.3503909305123805,2.7764479022489414,224,True,3.0,0.05,1.0,False,4.0
INNOVATION,act,us10y,asset_price,b,1,0.020978905308182933,0.06956829217527402,0.30155843491640666,0.7629886977683918,-0.09345075239713627,0.13540856301350213,-0.17663805069346314,0.21859586130982903,2.8406181871442167,224,True,4.0,0.1,1.0,False,4.0
INNOVATION,act,ip,real_macro,b,1,0.12647759565604816,0.33629764858830746,0.3760882545178925,0.7068512859651835,-0.42668281135968106,0.6796380026717774,-0.8254876121507251,1.0784428034628215,2.830722164733779,224,True,3.0,0.1,1.0,False,3.0
INNOVATION,act,cpi,real_macro,b,1,0.04020730698193894,0.07114788822668745,0.5651229851521755,0.5719901155511066,-0.07682055501766585,0.15723516898154374,-0.16095500071117372,0.2413696146750516,2.8273826912779265,224,True,2.0,0.05,1.0,False,3.0
INNOVATION,act,infl_exp,real_macro,b,1,-0.1732264824342212,0.11773133131107356,-1.4713711337937438,0.14119077553015102,-0.366877289747066,0.020424324878623584,-0.5061604876471036,0.15970752277866127,2.8279133643124563,224,True,1.0,0.03333333333333333,0.4235723265904531,False,3.0
INNOVATION,act,freight,physical_channel,b,1,0.01055725923462987,0.009300710900462625,1.1351023967538594,0.2563324174669789,-0.004741048823223171,0.025855567292482912,-0.015649380221138494,0.036763898690398235,2.81770283328179,224,True,1.0,0.1,0.2563324174669789,False,1.0
INNOVATION,act,oil,asset_price,b,2,-0.021988906832474956,0.031404849794792626,-0.7001755135323409,0.4838177015980556,-0.0736452879213058,0.02966747425635589,-0.11136587214202452,0.06738805847707462,2.8459606046060295,223,True,3.0,0.05,1.0,False,4.0
INNOVATION,act,dxy,asset_price,b,2,0.00659885921728634,0.0039955657153644235,1.6515456602080885,0.09862720532532847,2.6738458646214866e-05,0.013170979975926466,-0.0047579890961036726,0.01795570753067635,2.8423630400367945,223,True,1.0,0.025,0.3945088213013139,False,4.0
INNOVATION,act,vix,asset_price,b,2,-0.7279275465794142,1.5730558372302073,-0.4627474304161565,0.6435454164087301,-3.3153741458447055,1.859519052685877,-5.095435125977676,3.6395800328188477,2.7764479022489414,223,True,4.0,0.1,1.0,False,4.0
INNOVATION,act,us10y,asset_price,b,2,-0.04128074619089339,0.05124231515784037,-0.8055987724937366,0.4204742336242707,-0.12556685413165752,0.04300536174987074,-0.1868405985796305,0.10427910619784372,2.8406181871442167,223,True,2.0,0.03333333333333333,1.0,False,4.0
INNOVATION,act,ip,real_macro,b,2,-0.7399317027829481,0.317533908635,-2.3302446846188243,0.019793222495148217,-1.262228504081305,-0.21763490148459097,-1.638781976010593,0.15891857044469704,2.830722164733779,223,True,1.0,0.03333333333333333,0.059379667485444654,True,3.0
INNOVATION,act,cpi,real_macro,b,2,-0.07557382564797613,0.1139282941019685,-0.6633455389083223,0.5071092771824373,-0.26296919341399305,0.11182154211804077,-0.39769271243870297,0.24654506114275068,2.8273826912779265,223,True,3.0,0.1,0.5071092771824373,False,3.0
INNOVATION,act,infl_exp,real_macro,b,2,-0.1432123967238839,0.07863775798341945,-1.8211658164781328,0.06858165498143978,-0.27255999815824344,-0.013864795289524334,-0.3655931634647643,0.0791683700169965,2.8279133643124563,223,True,2.0,0.05,0.13716330996287956,False,3.0
INNOVATION,act,freight,physical_channel,b,2,0.008043512367595125,0.007510530900727956,1.0709645528274852,0.28418536835257946,-0.00431021162479836,0.02039723635998861,-0.013118931830836471,0.029205956566026724,2.81770283328179,223,True,1.0,0.1,0.28418536835257946,False,1.0
INNOVATION,act,oil,asset_price,b,6,-0.02865396080548083,0.04051313031300901,-0.7072759025061036,0.47939503764639835,-0.09529213013999133,0.03798420852902967,-0.14395273364557482,0.08664481203461315,2.8459606046060295,219,True,1.0,0.025,1.0,False,4.0
INNOVATION,act,dxy,asset_price,b,6,0.0009686891510707056,0.0047040742129285315,0.205925567332333,0.8368490535927716,-0.0067688243795136814,0.008706202681655093,-0.012401997529347526,0.014339375831488938,2.8423630400367945,219,True,3.0,0.05,1.0,False,4.0
INNOVATION,act,vix,asset_price,b,6,1.2865616933873592,1.905500366035169,0.6751831258182049,0.4995594260084404,-1.8477074948429466,4.420830881617665,-4.003960800625576,6.577084187400294,2.7764479022489414,219,True,2.0,0.03333333333333333,1.0,False,4.0
INNOVATION,act,us10y,asset_price,b,6,-0.014118557339530536,0.07283703219884204,-0.1938376250831784,0.8463030251471299,-0.13392481392817704,0.10568769924911596,-0.22102075570117014,0.19278364102210904,2.8406181871442167,219,True,4.0,0.1,1.0,False,4.0
INNOVATION,act,ip,real_macro,b,6,-0.07554589063812897,0.26043399367555226,-0.29007691957542137,0.7717573925418889,-0.5039216897168178,0.35282990844055995,-0.8127621689856516,0.6616703877093936,2.830722164733779,219,True,1.0,0.03333333333333333,1.0,False,3.0
INNOVATION,act,cpi,real_macro,b,6,-0.023118397868805256,0.08956341858942647,-0.2581232185294737,0.7963118128142678,-0.1704371117777963,0.12420031604018578,-0.27634845736022934,0.2301116616226188,2.8273826912779265,219,True,2.0,0.05,1.0,False,3.0
INNOVATION,act,infl_exp,real_macro,b,6,0.005486241583830282,0.08522730286753115,0.06437187848543736,0.9486741212906354,-0.1347001966531199,0.1456726798207805,-0.23552918719956636,0.24650167036722695,2.8279133643124563,219,True,3.0,0.1,1.0,False,3.0
INNOVATION,act,freight,physical_channel,b,6,-0.001193168163204572,0.006111503411176291,-0.19523316652701023,0.8452104154732747,-0.011245696715204187,0.008859360388795045,-0.01841356864048733,0.016027232314078186,2.81770283328179,219,True,1.0,0.1,0.8452104154732747,False,1.0
INNOVATION,threat,oil,asset_price,a,1,-0.028334934432877795,0.10152165273867603,-0.279102375389947,0.7801662602432362,-0.1953231931541969,0.13865332428844132,-0.31601267015805057,0.2593428012922949,2.833658908860317,224,True,2.0,0.03333333333333333,1.0,False,4.0
INNOVATION,threat,dxy,asset_price,a,1,0.005784807049190021,0.0062086509794456535,0.9317333295656642,0.3514743572832132,-0.004427515032826972,0.015997129131207016,-0.01177786587521648,0.02334747997359652,2.8287421828911703,224,True,1.0,0.025,1.0,False,4.0
INNOVATION,threat,vix,asset_price,a,1,-0.3550506393199413,3.1374347614822025,-0.11316590345681213,0.9098990270768467,-5.515671586067569,4.805570307427686,-8.945917603779032,8.23581632513915,2.738181864345938,224,True,4.0,0.1,1.0,False,4.0
INNOVATION,threat,us10y,asset_price,a,1,0.01880656032490762,0.08621087475313459,0.21814603295419902,0.8273153318493442,-0.1229977096954449,0.16061083034526016,-0.2262188761942971,0.26383199684411235,2.8421639058974484,224,True,3.0,0.05,1.0,False,4.0
INNOVATION,threat,ip,real_macro,a,1,0.2965978781363762,0.6838892692926187,0.4336928380864382,0.6645115080807495,-0.8282998668927797,1.4214956231655322,-1.6330910054408967,2.226286761713649,2.8216393650586853,224,True,3.0,0.1,0.8681064940883536,False,3.0
INNOVATION,threat,cpi,real_macro,a,1,0.15990627398873367,0.10770326651598525,1.4846928896534488,0.13762519611113433,-0.017249834574605716,0.33706238255207305,-0.1429682781182057,0.46278082609567306,2.812120392485839,224,True,1.0,0.03333333333333333,0.412875588333403,False,3.0
INNOVATION,threat,infl_exp,real_macro,a,1,-0.09063411201509641,0.11585972387238576,-0.782274538431714,0.4340532470441768,-0.2812063990441862,0.09993817501399338,-0.4172013683842341,0.23593314435404128,2.818643489335748,224,True,2.0,0.05,0.8681064940883536,False,3.0
INNOVATION,threat,freight,physical_channel,a,1,0.015496786126465458,0.009634607134440719,1.608450236758412,0.10773660668387505,-0.0003507323628718882,0.0313443046158028,-0.011825583998989503,0.04281915625192042,2.8358572118406364,224,True,1.0,0.1,0.10773660668387505,False,1.0
INNOVATION,threat,oil,asset_price,a,2,0.019253690110745778,0.04402457605362623,0.43733959157932384,0.6618650866353137,-0.05316029348606226,0.09166767370755381,-0.10549694203241076,0.1440043222539023,2.833658908860317,223,True,4.0,0.1,1.0,False,4.0
INNOVATION,threat,dxy,asset_price,a,2,-0.002747546984187315,0.005217065480746256,-0.526646060764854,0.5984393993994367,-0.01132885606223612,0.005833762093861491,-0.01750528018047965,0.012010186212105022,2.8287421828911703,223,True,3.0,0.05,1.0,False,4.0
INNOVATION,threat,vix,asset_price,a,2,-3.185470206126836,2.3780364819715003,-1.3395379887048395,0.18039559597180566,-7.096992138520577,0.7260517262669053,-9.696966573814215,3.3260261615605424,2.738181864345938,223,True,1.0,0.025,0.7215823838872226,False,4.0
INNOVATION,threat,us10y,asset_price,a,2,0.07709581411052586,0.07187675468198625,1.072611228089401,0.28344558486104643,-0.041130926521640424,0.19532255474269217,-0.12718970371966087,0.28138133194071263,2.8421639058974484,223,True,2.0,0.03333333333333333,0.8503367545831393,False,4.0
INNOVATION,threat,ip,real_macro,a,2,-0.9221971337498109,1.0148902247678517,-0.9086668796723866,0.3635259919782078,-2.591543000916807,0.7471487334171849,-3.7858513431680385,1.9414570756684166,2.8216393650586853,223,True,2.0,0.05,0.7270519839564156,False,3.0
INNOVATION,threat,cpi,real_macro,a,2,0.04563352730083472,0.1345535157226867,0.3391477885638077,0.7344983993884293,-0.17568731105469843,0.2669543656563679,-0.33274715814359657,0.42401421274526596,2.812120392485839,223,True,3.0,0.1,0.7344983993884293,False,3.0
INNOVATION,threat,infl_exp,real_macro,a,2,-0.16976311249772144,0.10215156288621857,-1.6618748426474095,0.09653787183617234,-0.33778748120987945,-0.0017387437855634347,-0.4576919501524327,0.11816572515698978,2.818643489335748,223,True,1.0,0.03333333333333333,0.289613615508517,False,3.0
INNOVATION,threat,freight,physical_channel,a,2,0.016295273994752044,0.011864410871343897,1.3734583344639562,0.16960990558704714,-0.003219945258620443,0.035810493248124534,-0.017350501138988998,0.049941049128493085,2.8358572118406364,223,True,1.0,0.1,0.16960990558704714,False,1.0
INNOVATION,threat,oil,asset_price,a,6,0.018681694607523787,0.046728091512151466,0.3997957974094808,0.6893069263543494,-0.05817917619675885,0.09554256541180642,-0.11372977819992439,0.15109316741497195,2.833658908860317,219,True,2.0,0.03333333333333333,1.0,False,4.0
INNOVATION,threat,dxy,asset_price,a,6,0.0018780534321821494,0.005050676961214915,0.37184192269750566,0.7100105483143344,-0.0064295708860324435,0.010185677750396742,-0.012409009540163074,0.016165116404527374,2.8287421828911703,219,True,3.0,0.05,1.0,False,4.0
INNOVATION,threat,vix,asset_price,a,6,0.42703304697134736,2.1634850168723174,0.19738202189571696,0.8435285973233513,-3.1315831298862506,3.9856492238289456,-5.496982390012597,6.351048483955292,2.738181864345938,219,True,4.0,0.1,1.0,False,4.0
INNOVATION,threat,us10y,asset_price,a,6,0.10431054152355594,0.07406710590873113,1.4083247920081035,0.15903491773191347,-0.01751900626821927,0.22614008931533114,-0.10620031350452329,0.31482139655163516,2.8421639058974484,219,True,1.0,0.025,0.6361396709276539,False,4.0
INNOVATION,threat,ip,real_macro,a,6,0.07016842692960606,0.31183954374389233,0.22501452537794248,0.8219679743855968,-0.44276197762442754,0.5830988314836396,-0.8097303052801004,0.9500671591393126,2.8216393650586853,219,True,3.0,0.1,0.8219679743855968,False,3.0
INNOVATION,threat,cpi,real_macro,a,6,0.10950990326024777,0.09143128328795704,1.1977290411133492,0.23102251963086062,-0.04088117467277587,0.25990098119327143,-0.1476058729849659,0.3666256795054615,2.812120392485839,219,True,2.0,0.05,0.4634817632158336,False,3.0
INNOVATION,threat,infl_exp,real_macro,a,6,0.14271154159219743,0.10023031510633261,1.423836106279794,0.15449392107194454,-0.02215265574094269,0.3075757389253375,-0.13980198351633746,0.42522506670073235,2.818643489335748,219,True,1.0,0.03333333333333333,0.4634817632158336,False,3.0
INNOVATION,threat,freight,physical_channel,a,6,-6.798879206948167e-05,0.00800681948676581,-0.008491360668472413,0.9932249558395825,-0.013238034865221949,0.013102057281082987,-0.022774185577520447,0.022638207993381485,2.8358572118406364,219,True,1.0,0.1,0.9932249558395825,False,1.0
INNOVATION,threat,oil,asset_price,b,1,-0.027529410486613917,0.1008639167195854,-0.27293616371401874,0.7849022868882692,-0.1934357897313552,0.13837696875812736,-0.31314375409578094,0.25808493312255315,2.831680078448782,224,True,2.0,0.03333333333333333,1.0,False,4.0
INNOVATION,threat,dxy,asset_price,b,1,0.005476820779514724,0.006236296305663265,0.8782168952654076,0.3798260249562061,-0.004780973817599565,0.015734615376629013,-0.012180919609653097,0.023134561168682545,2.8314466670117304,224,True,1.0,0.025,1.0,False,4.0
INNOVATION,threat,vix,asset_price,b,1,-0.31797987699935604,3.124785308416905,-0.10176055172265663,0.9189467382152471,-5.457794324993577,4.821834570994865,-8.839552312189825,8.203592558191113,2.7270905339438225,224,True,4.0,0.1,1.0,False,4.0
INNOVATION,threat,us10y,asset_price,b,1,0.009753182711601045,0.08483719394261924,0.11496352317118998,0.9084740345862701,-0.12979158344530167,0.14929794886850378,-0.23057896344116116,0.25008532886436324,2.8328629812451607,224,True,3.0,0.05,1.0,False,4.0
INNOVATION,threat,ip,real_macro,b,1,0.30285349179047183,0.6769605613438914,0.44737243066162063,0.6546061781245821,-0.8106475428391325,1.416354526420076,-1.6087823016770395,2.214489285257983,2.8238510522275657,224,True,3.0,0.1,0.8288425729628526,False,3.0
INNOVATION,threat,cpi,real_macro,b,1,0.15466666354934466,0.10959304908779714,1.4112816901867395,0.15816157112819762,-0.0255978607313892,0.3349311878300785,-0.15204808278494736,0.4613814098836367,2.798669704759987,224,True,1.0,0.03333333333333333,0.47448471338459286,False,3.0
INNOVATION,threat,infl_exp,real_macro,b,1,-0.09390745475155042,0.11506322420799545,-0.816137870270326,0.4144212864814263,-0.2831696164188022,0.09535470691570132,-0.42089319053944435,0.23307828103634348,2.8417918760629735,224,True,2.0,0.05,0.8288425729628526,False,3.0
INNOVATION,threat,freight,physical_channel,b,1,0.015980672738421756,0.00979093054335497,1.6321914109857225,0.10263916958835087,-0.0001239748770456156,0.03208532035388913,-0.01178465618232422,0.04374600165916773,2.8358212529237163,224,True,1.0,0.1,0.10263916958835087,False,1.0
INNOVATION,threat,oil,asset_price,b,2,0.018630023867159538,0.04308614081314722,0.4323901726996819,0.6654578593864203,-0.05224037112068752,0.08950041885500659,-0.10337614273066845,0.14063619046498751,2.831680078448782,223,True,4.0,0.1,1.0,False,4.0
INNOVATION,threat,dxy,asset_price,b,2,-0.0027326832328798253,0.005072759430021796,-0.5386975807894923,0.5900955432829921,-0.011076629980003461,0.00561126351424381,-0.017095931013567368,0.011630564547807715,2.8314466670117304,223,True,3.0,0.05,1.0,False,4.0
INNOVATION,threat,vix,asset_price,b,2,-3.0839160271106594,2.392027523823169,-1.2892477182627262,0.19731198045358533,-7.018451175438948,0.8506191212176293,-9.607191644261905,3.4393595900405862,2.7270905339438225,223,True,1.0,0.025,0.7892479218143413,False,4.0
INNOVATION,threat,us10y,asset_price,b,2,0.07925613803892431,0.07135069739027403,1.1107969639793303,0.26665575359101323,-0.038105315348984856,0.1966175914268335,-0.12287061128400867,0.2813828873618573,2.8328629812451607,223,True,2.0,0.03333333333333333,0.7999672607730397,False,4.0
INNOVATION,threat,ip,real_macro,b,2,-0.9106397769799923,1.0079872112540382,-0.9034239391262358,0.3663009394395246,-2.568631197331897,0.7473516433719123,-3.7570455241116374,1.935765970151653,2.8238510522275657,223,True,2.0,0.05,0.7326018788790492,False,3.0
INNOVATION,threat,cpi,real_macro,b,2,0.04797194100416007,0.13513294310669074,0.3549981218590426,0.7225909982595528,-0.17430197058550714,0.2702458525938273,-0.3302205329835902,0.4261644149919104,2.798669704759987,223,True,3.0,0.1,0.7326018788790492,False,3.0
INNOVATION,threat,infl_exp,real_macro,b,2,-0.17725704931429437,0.10463477985667294,-1.694054783286191,0.09025487343559144,-0.3493659464668117,-0.005148152161777053,-0.4746073166646252,0.12009321803603645,2.8417918760629735,223,True,1.0,0.03333333333333333,0.2707646203067743,False,3.0
INNOVATION,threat,freight,physical_channel,b,2,0.015503045847473126,0.011520473566305764,1.3456951885046893,0.1784008387303817,-0.003446446882263473,0.03445253857720973,-0.01716695793560264,0.04817304963054889,2.8358212529237163,223,True,1.0,0.1,0.1784008387303817,False,1.0
INNOVATION,threat,oil,asset_price,b,6,0.01679839946659517,0.0454381208031791,0.3696983759376744,0.7116072420114955,-0.05794065833837311,0.09153745727156345,-0.11186782201391626,0.1454646209471066,2.831680078448782,219,True,2.0,0.03333333333333333,1.0,False,4.0
INNOVATION,threat,dxy,asset_price,b,6,0.0014581571598993566,0.004990020921615341,0.29221463853649143,0.7701225199182808,-0.006749696851583365,0.009666011171382077,-0.012670820946927203,0.015587135266725918,2.8314466670117304,219,True,3.0,0.05,1.0,False,4.0
INNOVATION,threat,vix,asset_price,b,6,0.301668169144646,2.181204589613309,0.13830347257710782,0.8900005811668463,-3.2860941112040027,3.889430449493295,-5.646674219784629,6.250010558073921,2.7270905339438225,219,True,4.0,0.1,1.0,False,4.0
INNOVATION,threat,us10y,asset_price,b,6,0.11352379593652764,0.07708899148327923,1.4726330407520145,0.14085001057209262,-0.013276311302775345,0.24032390317583063,-0.10485875429797756,0.3319063461710329,2.8328629812451607,219,True,1.0,0.025,0.5634000422883705,False,4.0
INNOVATION,threat,ip,real_macro,b,6,0.0915113945540915,0.31562853180954736,0.28993384732819455,0.7718668468093651,-0.42765134076221056,0.6106741298703936,-0.7997765671093405,0.9827993562175236,2.8238510522275657,219,True,3.0,0.1,0.7718668468093651,False,3.0
INNOVATION,threat,cpi,real_macro,b,6,0.11701190249444691,0.09251057264457599,1.2648489696848446,0.20592547322753385,-0.03515444845134154,0.2691782534402354,-0.14189463453592588,0.37591843952481974,2.798669704759987,219,True,2.0,0.05,0.4342676155531441,False,3.0
INNOVATION,threat,infl_exp,real_macro,b,6,0.14899397266552203,0.10216912267938068,1.4583072532890735,0.14475587185104802,-0.019059279336107182,0.31704722466715124,-0.14134941014922328,0.4393373554802673,2.8417918760629735,219,True,1.0,0.03333333333333333,0.4342676155531441,False,3.0
INNOVATION,threat,freight,physical_channel,b,6,0.0002701742755409376,0.00770084056297524,0.03508373837005594,0.9720129683305677,-0.012396581255043903,0.012936929806125777,-0.021568033058321282,0.02210838160940316,2.8358212529237163,219,True,1.0,0.1,0.9720129683305677,False,1.0
LEVEL_PLUS_JUMP,pooled,oil,asset_price,a,1,-0.0004243081765565159,0.016380143213182114,-0.02590381360127846,0.9793340582546548,-0.02736724615074366,0.026518629797630623,-0.04624784210153828,0.04539922574842525,2.7975050845773275,224,True,4.0,0.1,1.0,False,4.0
LEVEL_PLUS_JUMP,pooled,dxy,asset_price,a,1,0.0012932849394830673,0.002070904551108439,0.6245024372518011,0.5322976702124023,-0.002113049922477959,0.004699619801444094,-0.004357494253852542,0.006944064132818677,2.7286526509930478,224,True,1.0,0.025,1.0,False,4.0
LEVEL_PLUS_JUMP,pooled,vix,asset_price,a,1,0.2910242692787566,0.5112809850217064,0.5692061269722385,0.5692162631699187,-0.5499581133255185,1.1320066518830316,-1.0621135530646675,1.6441620916221806,2.6465639481702548,224,True,2.0,0.03333333333333333,1.0,False,4.0
LEVEL_PLUS_JUMP,pooled,us10y,asset_price,a,1,-0.001597377585864125,0.025940505889515526,-0.061578505549105086,0.9508984945383744,-0.04426571278318976,0.04107095761146151,-0.07096956383968822,0.06777480866795998,2.674280391804638,224,True,3.0,0.05,1.0,False,4.0
LEVEL_PLUS_JUMP,pooled,ip,real_macro,a,1,0.07934647148806484,0.09391042491044198,0.8449165421595515,0.3981574377602063,-0.07512243153442952,0.2338153745105592,-0.18297529360739873,0.3416682365835284,2.793318903046469,224,True,2.0,0.05,1.0,False,3.0
LEVEL_PLUS_JUMP,pooled,cpi,real_macro,a,1,-0.005082838735181269,0.032824182335313874,-0.15485042957834477,0.8769392336072038,-0.05907381410113874,0.0489081366307762,-0.0966333794025415,0.08646770193217897,2.789118697066999,224,True,3.0,0.1,1.0,False,3.0
LEVEL_PLUS_JUMP,pooled,infl_exp,real_macro,a,1,-0.017732533931710523,0.01897972789510281,-0.9342881009524857,0.3501553005862559,-0.04895140819852241,0.013486340335101363,-0.06967276272828465,0.034207694864863615,2.736616092898564,224,True,1.0,0.03333333333333333,1.0,False,3.0
LEVEL_PLUS_JUMP,pooled,freight,physical_channel,a,1,0.009503776434521482,0.003353589564562235,2.8339116196415253,0.004598204710316171,0.003987612475944681,0.015019940393098282,0.0005841351812572882,0.018423417687785673,2.65972954696635,224,True,1.0,0.1,0.004598204710316171,True,1.0
LEVEL_PLUS_JUMP,pooled,oil,asset_price,a,2,2.954762100465698e-05,0.012354729958902447,0.002391603952732763,0.998091777949658,-0.020292174761902045,0.020351270003911362,-0.03453287225760478,0.03459196749961409,2.7975050845773275,223,True,4.0,0.1,1.0,False,4.0
LEVEL_PLUS_JUMP,pooled,dxy,asset_price,a,2,0.0008937757839232504,0.0013611856221248735,0.6566156513819366,0.5114280825143063,-0.0013451753235830441,0.003132726891429545,-0.0028204269723814067,0.004607978540227908,2.7286526509930478,223,True,1.0,0.025,1.0,False,4.0
LEVEL_PLUS_JUMP,pooled,vix,asset_price,a,2,0.10305146768468021,0.5087143045023411,0.20257238055354498,0.8394692795247559,-0.7337091011580912,0.9398120365274516,-1.243293470529721,1.4493964058990811,2.6465639481702548,223,True,3.0,0.05,1.0,False,4.0
LEVEL_PLUS_JUMP,pooled,us10y,asset_price,a,2,0.00423212662057576,0.015578921227097644,0.2716572321589565,0.785885588719517,-0.02139291846380708,0.0298571717049586,-0.03743027694252052,0.04589453018367204,2.674280391804638,223,True,2.0,0.03333333333333333,1.0,False,4.0
LEVEL_PLUS_JUMP,pooled,ip,real_macro,a,2,-0.14979567239383457,0.10257498155186263,-1.4603529060163352,0.14419310866935825,-0.3185165028338962,0.018925158046227047,-0.43632030734229527,0.13672896255462613,2.793318903046469,223,True,2.0,0.05,0.2883862173387165,False,3.0
LEVEL_PLUS_JUMP,pooled,cpi,real_macro,a,2,0.02668253890568918,0.051120738414878374,0.5219513593317617,0.601704197524721,-0.057403593088460964,0.11076867089983933,-0.11589926841511926,0.1692643462264976,2.789118697066999,223,True,3.0,0.1,0.601704197524721,False,3.0
LEVEL_PLUS_JUMP,pooled,infl_exp,real_macro,a,2,-0.035523256549523916,0.016397556841076626,-2.166374960234109,0.030282545787129234,-0.06249483739271173,-0.008551675706336102,-0.08039707448503315,0.00935056138598532,2.736616092898564,223,True,1.0,0.03333333333333333,0.0908476373613877,True,3.0
LEVEL_PLUS_JUMP,pooled,freight,physical_channel,a,2,0.0041542156622134075,0.004565656363603568,0.9098835592029928,0.3628839211285759,-0.0033556207668739907,0.011664052091300805,-0.007989195469357942,0.01629762679378476,2.65972954696635,223,True,1.0,0.1,0.3628839211285759,False,1.0
LEVEL_PLUS_JUMP,pooled,oil,asset_price,a,6,0.005623715499113781,0.010584380218253864,0.5313221353684082,0.5951955688452945,-0.0117860406919145,0.02303347169014206,-0.023986141978551083,0.03523357297677865,2.7975050845773275,219,True,4.0,0.1,0.7142259067748337,False,4.0
LEVEL_PLUS_JUMP,pooled,dxy,asset_price,a,6,0.0014557157365635797,0.0013056009625695083,1.1149775301165799,0.26486005077614505,-0.0006918067420702094,0.0036032382151973685,-0.0021068157910907838,0.0050182472642179435,2.7286526509930478,219,True,3.0,0.05,0.7142259067748337,False,4.0
LEVEL_PLUS_JUMP,pooled,vix,asset_price,a,6,0.6070527698588677,0.5145338124323607,1.1798112294877983,0.2380753022582779,-0.23928003770966932,1.4533855774274047,-0.7546938682392144,1.9687994079569497,2.6465639481702548,219,True,2.0,0.03333333333333333,0.7142259067748337,False,4.0
LEVEL_PLUS_JUMP,pooled,us10y,asset_price,a,6,0.043012610429853264,0.027120063890665777,1.5860069726700536,0.11273772785389231,-0.0015959250238639922,0.08762114588357052,-0.02951404465744322,0.11553926551714974,2.674280391804638,219,True,1.0,0.025,0.45095091141556926,False,4.0
LEVEL_PLUS_JUMP,pooled,ip,real_macro,a,6,0.0017794206505402739,0.05300435499329987,0.03357121600225501,0.9732190756276587,-0.08540498490441238,0.08896382620549294,-0.14627864609602975,0.14983748739711028,2.793318903046469,219,True,3.0,0.1,0.9732190756276587,False,3.0
LEVEL_PLUS_JUMP,pooled,cpi,real_macro,a,6,0.02107134728545133,0.0179911843103212,1.171204014255087,0.24151678212769934,-0.008521517480532915,0.05066421205143558,-0.029108201256843966,0.07125089582774663,2.789118697066999,219,True,1.0,0.03333333333333333,0.724550346383098,False,3.0
LEVEL_PLUS_JUMP,pooled,infl_exp,real_macro,a,6,0.013516448447858244,0.016847788581835374,0.8022684034883456,0.4223977154357854,-0.014195697707085272,0.04122859460280176,-0.03258948091494512,0.059622377810661605,2.736616092898564,219,True,2.0,0.05,0.8447954308715708,False,3.0
LEVEL_PLUS_JUMP,pooled,freight,physical_channel,a,6,0.0010194398880097914,0.0013943120232668708,0.731141861361308,0.46469250731041445,-0.0012739993005627668,0.0033128790765823493,-0.002689052997963538,0.0047279327739831204,2.65972954696635,219,True,1.0,0.1,0.46469250731041445,False,1.0
